,coord,frequentadores
17363,"[326386, 7384133]","[1050051101, 1050051102]"
17364,"[326386, 7385468]",[3000998101]
17365,"[326386, 7402546]","[1250673101, 1250673101]"
17366,"[326386, 7404203]",[1230037103]
17367,"[326387, 7389675]",[3170686101]
17368,"[326388, 7373687]","[2910833104, 2910833103, 2910833101, 2910833102]"
17369,"[326388, 7384145]","[3140042102, 2980381101, 3140042103]"
17370,"[326388, 7394031]",[340730101]
17371,"[326388, 7395602]",[2940408101]
17372,"[326389, 7389415]",[3170345101]
17373,"[326389, 7402506]",[1250014101]
17374,"[326390, 7386038]",[3410031102]
17375,"[326390, 7388161]",[3181112101]
17376,"[326390, 7392737]",[362839101]
17377,"[326390, 7396925]","[1010020101, 1010020102, 1010020102]"
17378,"[326391, 7398121]",[210468102]
17379,"[326392, 7376703]",[2930877102]
17380,"[326393, 7375852]",[2890026101]
17381,"[326393, 7385768]","[2600017101, 2600025101]"
17382,"[326393, 7399893]",[1110023102]
17383,"[326394, 7390586]","[3170433102, 3170433101]"
17384,"[326395, 7396997]",[870343102]
17385,"[326396, 7383786]",[3070934104]
17386,"[326398, 7384112]",[3200080101]
17387,"[326398, 7396359]",[1011170101]
17388,"[326398, 7398070]",[1010331103]
17389,"[326398, 7400930]","[1220032104, 1220032101]"
17390,"[326399, 7392377]","[680757101, 810010104, 680757101, 1110017101, 660830101, 870433101]"
17391,"[326399, 7392647]","[4980025103, 4840420102, 820610101]"
17392,"[326399, 7394563]",[950060102]
17393,"[326400, 7395562]","[950053101, 950053104, 950053101, 950053104]"
17394,"[326400, 7397265]",[870653101]
17395,"[326401, 7378956]","[4552025101, 2871422103]"
17396,"[326401, 7397283]","[1041467101, 1041467101, 1041467102, 1041467102]"
17397,"[326402, 7392781]",[710334102]
17398,"[326402, 7393807]","[571519102, 571519102]"
17399,"[326402, 7399346]","[1260011102, 1260011102]"
17400,"[326402, 7399347]",[3440031101]
17401,"[326403, 7383813]",[750736101]
17402,"[326403, 7399349]",[2820914103]
17403,"[326404, 7397324]","[1021281102, 1021281102]"
17404,"[326405, 7383816]",[4740406102]
17405,"[326406, 7390418]","[3170042104, 3170042104, 3170042106, 3170042103, 3170042102, 3170042101]"
17406,"[326406, 7392919]",[3401272302]
17407,"[326406, 7397549]",[1000452101]
17408,"[326406, 7419602]",[3510017101]
17409,"[326407, 7370697]","[2921593102, 2921593103]"
17410,"[326407, 7393856]",[1020020102]
17411,"[326407, 7397367]","[750531101, 750531102]"
17412,"[326408, 7374380]",[2920325106]
17413,"[326408, 7387339]","[810591102, 810591102]"
17414,"[326409, 7397061]","[1020942103, 1020942102, 1020942102]"
17415,"[326409, 7405296]",[1220310101]
17416,"[326410, 7385324]","[3001136102, 3001136103, 3001136101, 3001136101]"
17417,"[326410, 7392348]",[1020948101]
17418,"[326410, 7396878]",[901250101]
17419,"[326410, 7397430]","[2270307102, 52040103]"
17420,"[326410, 7397447]",[3360002103]
17421,"[326410, 7398493]",[2461283101]
17422,"[326411, 7392811]",[3050307101]
17423,"[326411, 7395545]",[950517102]
17424,"[326411, 7397799]","[1220003105, 1410539101]"
17425,"[326412, 7378544]","[2871389102, 2871389101]"
17426,"[326412, 7383254]","[3052470103, 3090002101, 3250942101, 3250942102, 2861500101, 3221142101, 2980040102]"
17427,"[326412, 7386192]","[940327101, 940327101]"
17428,"[326412, 7398481]","[990002102, 990002101]"
17429,"[326412, 7405218]","[1221378103, 1221378106, 1211316105, 1211316104, 1211316101, 1221378103]"
17430,"[326413, 7379579]","[2870013105, 2890310103]"
17431,"[326413, 7397494]",[980024101]
17432,"[326413, 7404058]",[1230050101]
17433,"[326413, 7405298]","[1220046102, 1220355101]"
17434,"[326414, 7397357]","[3510029101, 890009101]"
17435,"[326415, 7383539]",[4660895103]
17436,"[326415, 7391215]","[650708101, 650708101]"
17437,"[326415, 7392696]","[1180029102, 622052102, 410433101]"
17438,"[326415, 7392909]",[880105101]
17439,"[326415, 7394951]",[950950101]
17440,"[326416, 7385823]","[3000470101, 3000470102]"
17441,"[326417, 7378098]",[2721722103]
17442,"[326418, 7383573]","[3020015101, 3020015101]"
17443,"[326418, 7396146]","[1021233102, 880001101]"
17444,"[326419, 7394888]","[870072101, 950013101, 870072101, 1050019101, 2110797103, 2110797101, 970116103, 1001972104, 1001972103, 870072104]"
17445,"[326419, 7398028]","[1671517102, 1671517102]"
17446,"[326420, 7397475]","[1390307101, 1390307101, 1390307103, 1390307103, 1390307102]"
17447,"[326420, 7397732]","[5040032102, 2930306106, 3280618101, 4952366103, 920317101, 980048101, 1130043101]"
17448,"[326420, 7398214]",[990356101]
17449,"[326422, 7383843]",[2782003101]
17450,"[326422, 7396823]","[880655103, 880655101, 880655101]"
17451,"[326422, 7402812]","[1251088102, 1251088101, 1251088101, 1251088105, 1251088102]"
17452,"[326423, 7377274]","[2871510105, 2871510104, 2871510102, 2871510101]"
17453,"[326423, 7390919]","[3170040106, 3170040101, 3170040105, 3170040101]"
17454,"[326423, 7406080]",[1210042101]
17455,"[326424, 7376642]",[2880704101]
17456,"[326424, 7384602]",[3163647103]
17457,"[326424, 7392311]",[4941402104]
17458,"[326425, 7397594]","[910560101, 870343102, 870343102]"
17459,"[326426, 7399033]",[1160315103]
17460,"[326427, 7404901]","[1220373104, 1220373102, 1220373102, 1220373103]"
17461,"[326428, 7404554]",[1220015101]
17462,"[326429, 7361140]",[2980306103]
17463,"[326429, 7404711]","[1220011102, 1220011102]"
17464,"[326430, 7386643]","[180018103, 640834102, 431257102, 530482101, 570986102, 745653101, 720516101, 360691103, 570986102, 640834101, 4503888102, 640834101, 720516101, 801281101, 3770362101, 4372946104, 3180512101, 161231101, 4372946101, 2740459102, 3180956102]"
17465,"[326430, 7395051]",[920017104]
17466,"[326431, 7379368]",[2940043101]
17467,"[326431, 7397801]",[950966104]
17468,"[326432, 7385524]",[3030623104]
17469,"[326433, 7393742]",[1280551102]
17470,"[326433, 7395586]","[950053102, 950053102]"
17471,"[326433, 7400971]",[1230858105]
17472,"[326434, 7385650]",[4960036102]
17473,"[326434, 7397659]",[1800338101]
17474,"[326436, 7384160]",[2790033101]
17475,"[326437, 7390087]","[3170726103, 3170726102, 3170726101]"
17476,"[326437, 7401030]",[1270033102]
17477,"[326438, 7380465]","[2830970101, 2840752101, 2840752101, 2820914101, 2820914101, 2871504101, 2801434101, 2801434101]"
17478,"[326438, 7383868]","[2960001103, 2801614101]"
17479,"[326438, 7386582]",[2800808101]
17480,"[326443, 7377666]","[2871406101, 2871406101]"
17481,"[326443, 7388090]","[3181529105, 3180010103]"
17482,"[326444, 7383157]",[2730885102]
17483,"[326444, 7395172]","[801446104, 801446105, 1133000103, 1133000102, 3400092102, 3400092102, 801446101, 1040047103, 1040047104, 3300932103, 3300932102, 801446101, 3300932101, 3300932102, 1133000102, 900070102, 3300932101]"
17484,"[326445, 7383581]",[2821284101]
17485,"[326445, 7396892]","[1010331101, 1010331102, 1010331103]"
17486,"[326446, 7383515]",[3020035101]
17487,"[326446, 7387439]","[1130306104, 1130306104]"
17488,"[326446, 7390198]",[3270030103]
17489,"[326446, 7393254]","[3360910101, 1420998105]"
17490,"[326446, 7393255]","[970015104, 970015104]"
17491,"[326447, 7403923]","[1231305103, 1231305104, 1231305101]"
17492,"[326447, 7404262]",[1221378104]
17493,"[326448, 7393601]","[960832101, 960832101, 960832102, 960832104, 960832103]"
17494,"[326448, 7403984]","[1231270101, 1231270102, 1231270104, 1231270102]"
17495,"[326449, 7383484]","[3020984101, 3020984102]"
17496,"[326449, 7397483]",[960023101]
17497,"[326449, 7404449]","[1230399105, 1230399105, 1230399104]"
17498,"[326450, 7419095]","[3510016103, 3510016102, 3510016101]"
17499,"[326451, 7389571]","[3170778101, 3170778104, 3170778103, 3170778102]"
17500,"[326452, 7398493]",[1220325104]
17501,"[326453, 7376463]","[2880018104, 2880018103, 2880018102]"
17502,"[326453, 7386291]",[3300320102]
17503,"[326454, 7383239]",[3020310101]
17504,"[326454, 7405452]",[1210693101]
17505,"[326455, 7373001]",[2930995101]
17506,"[326456, 7383235]",[4720040103]
17507,"[326457, 7395136]","[950023103, 950059101, 950059103, 950023101, 950023102, 950059102, 950059104]"
17508,"[326457, 7403579]",[1220319101]
17509,"[326457, 7404466]","[1230028102, 1230028101]"
17510,"[326458, 7385238]","[2871422104, 2871422101, 2871422101]"
17511,"[326458, 7388125]","[3180322104, 3182032105]"
17512,"[326458, 7397609]","[831168104, 1020984101, 1020984103, 1020984101, 1020984104, 1070036103, 1070036104, 980903103, 990021103, 980903102, 980903101]"
17513,"[326458, 7397849]","[3230557102, 1100607103, 42374105, 42374101, 1060013101, 2290035103, 2290035101, 870344102, 1260011101]"
17514,"[326458, 7400571]",[1230834102]
17515,"[326458, 7400581]",[1240574103]
17516,"[326459, 7383355]",[3140332101]
17517,"[326459, 7400023]","[1160083101, 1260044101]"
17518,"[326460, 7371613]",[2920935103]
17519,"[326460, 7378010]","[2871362101, 2871362102]"
17520,"[326460, 7383387]",[2510015101]
17521,"[326460, 7383903]",[1220304103]
17522,"[326460, 7389534]","[3170375103, 3170375102, 3170375101, 3170375102]"
17523,"[326460, 7390188]",[2950311101]
17524,"[326461, 7390188]",[643098103]
17525,"[326461, 7395985]","[1010032101, 1010032102, 1010032101, 1010032101]"
17526,"[326461, 7397155]","[1000454101, 1000454101]"
17527,"[326461, 7401006]",[1270665101]
17528,"[326462, 7364873]","[2980034101, 2980034102]"
17529,"[326462, 7383576]",[3021203101]
17530,"[326462, 7395567]",[1211389101]
17531,"[326463, 7379593]",[2900035102]
17532,"[326464, 7379591]","[2930312104, 2910015103]"
17533,"[326464, 7387918]",[452246103]
17534,"[326464, 7395566]",[890041102]
17535,"[326465, 7387935]",[3140033104]
17536,"[326465, 7394578]",[951113101]
17537,"[326465, 7405038]","[1221378106, 1221378105, 1221378101, 1221378104, 1221378102, 1221378102, 1221378103, 1221378103]"
17538,"[326466, 7389710]","[3170120102, 3170120101, 3170120101]"
17539,"[326466, 7391102]","[3170018101, 3170018103, 3170018104]"
17540,"[326468, 7379582]",[3020308102]
17541,"[326468, 7383230]",[3150478101]
17542,"[326469, 7380834]",[3130354101]
17543,"[326469, 7383875]",[3020993102]
17544,"[326469, 7393688]","[5050580101, 5050580102]"
17545,"[326470, 7393334]",[960043101]
17546,"[326471, 7383374]","[261337103, 2840303101]"
17547,"[326471, 7387927]",[2681626102]
17548,"[326472, 7381308]",[800520101]
17549,"[326472, 7384189]","[3163055101, 4611264102, 3163055105]"
17550,"[326472, 7387930]","[510994102, 3291992101, 3221078101, 3211466102, 3001052103, 3001052102, 2731630101, 2791274101, 3210825103, 4730048102, 2820759103, 3210906101]"
17551,"[326472, 7397363]",[1000532101]
17552,"[326472, 7399434]","[1270018101, 1270018102]"
17553,"[326473, 7382947]",[3071373102]
17554,"[326473, 7398003]","[991159103, 991159105, 991159104, 991159104, 991159104, 991159103, 991159103, 991159102, 991159101, 991159101, 991232102, 991159106]"
17555,"[326474, 7383470]","[2960303101, 2960303102]"
17556,"[326474, 7403493]","[1260043103, 1260043101, 1260043101, 1260043102]"
17557,"[326475, 7378687]","[2870793101, 2860476103, 2870793101, 2870793102]"
17558,"[326475, 7399369]","[1270002103, 1411749101]"
17559,"[326476, 7374194]",[2880302104]
17560,"[326476, 7396745]","[1010013103, 1010013101]"
17561,"[326477, 7365079]","[2980002101, 2980002102, 2980098102, 2980098101]"
17562,"[326477, 7382898]",[2860839101]
17563,"[326477, 7382924]",[3150011101]
17564,"[326477, 7397789]",[890036101]
17565,"[326478, 7385633]","[3001959101, 3001053102, 3001959101]"
17566,"[326478, 7386603]","[850561102, 850561102]"
17567,"[326478, 7390648]",[3191037101]
17568,"[326479, 7383466]",[2890048102]
17569,"[326479, 7393961]",[580322101]
17570,"[326479, 7395871]","[1011211101, 1011211104, 1011211102, 1011211102, 1011211103]"
17571,"[326479, 7400189]",[1260516104]
17572,"[326480, 7392600]",[630897102]
17573,"[326481, 7383465]",[3090012101]
17574,"[326482, 7376333]",[2180454101]
17575,"[326482, 7385564]","[1041161101, 1041161101]"
17576,"[326483, 7382940]",[2780622101]
17577,"[326483, 7392610]",[2840829101]
17578,"[326483, 7393225]",[1570848101]
17579,"[326484, 7374217]","[2910024103, 2950003103]"
17580,"[326484, 7377616]","[2871617105, 2891584103, 2871443101, 2871443101, 2871406101, 2871443105]"
17581,"[326486, 7393495]","[760754101, 230703103, 230703103, 1070031102, 1070707101, 931233104, 1070707101]"
17582,"[326486, 7393969]",[950611101]
17583,"[326486, 7395063]","[840118101, 840118101, 970132101]"
17584,"[326487, 7392580]","[420354102, 531450103, 2570020102]"
17585,"[326487, 7394523]",[3190011101]
17586,"[326487, 7397584]",[1021038101]
17587,"[326487, 7405146]",[1220355101]
17588,"[326488, 7403865]","[1231270101, 1231270104, 1231270102]"
17589,"[326489, 7377448]",[3381421104]
17590,"[326489, 7386646]","[3153221102, 3411673102, 3411673102, 743768103]"
17591,"[326489, 7392654]","[3321463101, 3321463101, 880859101]"
17592,"[326490, 7384194]",[721329101]
17593,"[326490, 7385509]",[2860900101]
17594,"[326490, 7392605]",[670981101]
17595,"[326490, 7399907]",[1510002101]
17596,"[326492, 7372080]","[2920430103, 2920430101, 2920430102]"
17597,"[326492, 7392679]",[820322103]
17598,"[326492, 7397602]",[1000002101]
17599,"[326493, 7383955]","[1220304103, 1220304103]"
17600,"[326493, 7398050]",[1041140101]
17601,"[326495, 7371652]","[2950037101, 2950037104, 2950037102, 2950037102, 2950037101]"
17602,"[326495, 7392593]","[2090309103, 2570020102, 3560028102, 690017101, 2811427101, 2811427101, 690017101, 2570020102]"
17603,"[326495, 7395515]","[950697101, 950697102, 950697102, 950697105, 950697102, 950697104, 950697103]"
17604,"[326496, 7374229]","[2910829104, 2910030102]"
17605,"[326496, 7383483]","[3021189103, 3021189103, 3021189102, 3021189101]"
17606,"[326497, 7400200]","[1271134103, 1271134102, 1271134102, 1271134105]"
17607,"[326499, 7382883]",[2810021104]
17608,"[326499, 7402228]",[1250449101]
17609,"[326499, 7405486]","[1221378102, 1221378102, 1221378105]"
17610,"[326501, 7392400]",[5031267103]
17611,"[326502, 7381311]","[790829101, 3181942104, 2881735101, 871747102, 3210022103, 4610399102, 2830966101, 2820668103, 3211799102, 442645102, 2731829103, 2890035102, 2830966103]"
17612,"[326502, 7397583]","[1021052102, 1021052105]"
17613,"[326502, 7400396]","[1271173101, 1271173101]"
17614,"[326503, 7395578]",[950021105]
17615,"[326504, 7385704]","[3001225101, 3001225101, 3001225104]"
17616,"[326504, 7397005]",[630718102]
17617,"[326506, 7385086]","[3001225103, 701913101, 3010377102, 3010377102, 3010377103, 3010377104, 3010377105, 3010377106]"
17618,"[326506, 7392301]",[511795101]
17619,"[326506, 7398256]",[770356101]
17620,"[326507, 7382651]",[4620048101]
17621,"[326507, 7389940]",[3170563101]
17622,"[326507, 7397347]",[970074103]
17623,"[326508, 7384177]","[2700003104, 2700003101, 2700003103]"
17624,"[326508, 7392898]","[2090002101, 970015104]"
17625,"[326509, 7392595]",[4980048103]
17626,"[326511, 7383721]","[3020673102, 3011284101, 3011284101, 3011284103]"
17627,"[326511, 7398884]",[71477103]
17628,"[326512, 7385075]",[2830686101]
17629,"[326513, 7370435]","[2920013104, 2920013103, 2920013101, 2920013102, 2920013101]"
17630,"[326513, 7383710]","[730889103, 3021084103]"
17631,"[326514, 7375484]","[2880010103, 2880010102, 2880010102, 2880010104, 2880010106]"
17632,"[326514, 7379159]",[2870048102]
17633,"[326514, 7402576]","[1250673102, 1250673101, 1250673101]"
17634,"[326516, 7377178]",[3153203102]
17635,"[326516, 7378941]","[2871422101, 2871388101]"
17636,"[326518, 7393486]",[741469101]
17637,"[326518, 7393986]","[340730101, 340730101]"
17638,"[326518, 7394354]","[950578101, 950578102, 950578102]"
17639,"[326518, 7397465]",[3250009103]
17640,"[326518, 7397765]",[1030806101]
17641,"[326519, 7371595]","[2920038104, 2920038105, 2920038103, 2920038102, 2920038105]"
17642,"[326519, 7397601]",[1260026101]
17643,"[326520, 7377692]",[3031092101]
17644,"[326520, 7383480]","[3020027104, 3020027103, 3010451107, 3010451104, 3010451101]"
17645,"[326520, 7393959]","[950371101, 3300932102, 3300932101]"
17646,"[326520, 7397226]","[1001720102, 1001720101]"
17647,"[326520, 7402841]","[1251088102, 1251088102, 1251088101, 1251088101]"
17648,"[326521, 7404499]",[3180956101]
17649,"[326522, 7382864]",[2802067101]
17650,"[326522, 7393537]","[740625102, 740625102]"
17651,"[326525, 7384424]",[4620051103]
17652,"[326526, 7397583]","[901250101, 2180599102, 901250101]"
17653,"[326527, 7385252]",[3001675101]
17654,"[326528, 7373085]",[3030767101]
17655,"[326528, 7386220]",[1371428101]
17656,"[326528, 7397043]",[1000579102]
17657,"[326528, 7397583]",[1180304102]
17658,"[326528, 7403105]","[1250018103, 1250018101, 1250018102]"
17659,"[326529, 7383995]","[3030633103, 3030633102, 3030633102]"
17660,"[326529, 7385261]","[2871422101, 70952103]"
17661,"[326532, 7375565]","[2890021101, 2890021102, 2890021103]"
17662,"[326532, 7403821]","[1260034101, 1160133101, 1260034102, 1160133102]"
17663,"[326533, 7383469]",[3090005101]
17664,"[326533, 7386696]","[950580102, 3190034101, 1530596102, 3190063101, 950580102]"
17665,"[326534, 7379029]",[3130354103]
17666,"[326534, 7392903]","[810710102, 1010339101, 5130513101, 2090002101, 2090002101]"
17667,"[326534, 7405056]",[1220022101]
17668,"[326535, 7379106]",[3090068104]
17669,"[326535, 7382684]",[920005102]
17670,"[326535, 7395048]","[1040047103, 1040047102, 870072101, 1040047104, 870072104]"
17671,"[326535, 7402540]","[1250455101, 1250455103, 1250455102, 1250455102]"
17672,"[326536, 7382873]","[3092257103, 3092257104, 3010030101, 3021203101, 3070398104, 3092257101, 3092257102]"
17673,"[326536, 7397975]","[990042102, 990042102]"
17674,"[326536, 7402157]","[1251101103, 1251101101, 1251101102, 1251101104]"
17675,"[326537, 7379088]","[2870746101, 2870746102]"
17676,"[326538, 7383429]",[2830950103]
17677,"[326538, 7405539]","[1210030103, 1210030101]"
17678,"[326539, 7398895]",[910611101]
17679,"[326540, 7392593]","[820323101, 820323103]"
17680,"[326540, 7393432]",[821408101]
17681,"[326540, 7397304]","[1000044101, 890306101, 311392103, 910577101, 910577102, 910577101]"
17682,"[326540, 7403949]",[1230762102]
17683,"[326541, 7382965]","[3030408102, 3070304102, 3020015101]"
17684,"[326541, 7386078]","[3190030101, 341372102]"
17685,"[326541, 7399968]",[1241468101]
17686,"[326542, 7384610]",[2870023101]
17687,"[326542, 7390286]",[500320101]
17688,"[326542, 7392336]",[3400464101]
17689,"[326543, 7394211]","[951113102, 951113102, 951113101, 951113101, 951113101]"
17690,"[326543, 7398132]",[990335101]
17691,"[326544, 7371031]","[2920325105, 2920325105]"
17692,"[326544, 7386096]",[300108101]
17693,"[326544, 7394478]","[951136101, 951136102, 951136103, 951065101, 951065102, 951065103]"
17694,"[326544, 7395065]",[950726102]
17695,"[326545, 7384145]","[1290023101, 1290023101]"
17696,"[326546, 7382847]",[2890016101]
17697,"[326546, 7386720]","[3190075101, 3190075101]"
17698,"[326546, 7396851]",[871402103]
17699,"[326547, 7382764]","[2730885103, 2730885102]"
17700,"[326548, 7372198]",[2810007102]
17701,"[326549, 7394964]",[950549101]
17702,"[326549, 7395034]","[970058101, 970058102, 970058103]"
17703,"[326550, 7393916]","[1041494104, 1041494102, 1041494102, 1041494103, 1040103104, 1040103103, 830932102, 1040103102, 810355104, 830932102, 810355101, 1040103101, 810355103, 810355102, 810355102]"
17704,"[326551, 7397696]",[2270044102]
17705,"[326551, 7397772]",[1240025101]
17706,"[326552, 7382830]",[3930068103]
17707,"[326553, 7405954]",[1210338101]
17708,"[326554, 7385367]","[3001052103, 3001052102, 3001052101]"
17709,"[326554, 7390291]","[4991938103, 4950359101, 3311299101]"
17710,"[326555, 7377800]",[1692079102]
17711,"[326555, 7379903]",[2890310104]
17712,"[326555, 7384214]",[3163647102]
17713,"[326555, 7393566]",[880026101]
17714,"[326555, 7399922]",[1090075102]
17715,"[326556, 7360410]",[780556101]
17716,"[326556, 7384159]",[3200018101]
17717,"[326556, 7390469]",[3170403101]
17718,"[326557, 7385690]",[3140314101]
17719,"[326557, 7393279]",[821324101]
17720,"[326558, 7394303]",[4750020102]
17721,"[326559, 7377349]",[2880305102]
17722,"[326559, 7395462]","[950061103, 950040101, 950061101, 950061101, 950061102, 950061101, 950061102, 950061104]"
17723,"[326560, 7403432]","[1251574101, 1251574101, 1251574103]"
17724,"[326562, 7386282]","[3170649102, 4421407104, 871627101, 871627101]"
17725,"[326562, 7390883]","[3170008101, 3170008102, 3170008101]"
17726,"[326562, 7394431]",[830312101]
17727,"[326563, 7379615]","[2870737101, 2870737102]"
17728,"[326563, 7402897]","[1250018102, 1250018101]"
17729,"[326564, 7376753]",[2990016102]
17730,"[326564, 7397557]","[3280618101, 3280618101]"
17731,"[326564, 7397568]","[1021281102, 4800037101]"
17732,"[326564, 7397953]",[3260358102]
17733,"[326564, 7402040]","[1251106103, 1251106101, 1251106102]"
17734,"[326564, 7405966]",[1210338101]
17735,"[326565, 7397697]","[5080051102, 3560509102, 3420048101, 1230044101, 1030379103]"
17736,"[326565, 7397748]",[1241396102]
17737,"[326566, 7373491]",[2910003101]
17738,"[326568, 7377209]",[2880696101]
17739,"[326568, 7393299]","[820102101, 820102102, 820102103, 820102104, 820102105]"
17740,"[326569, 7393338]",[820066101]
17741,"[326569, 7397888]","[3160449101, 980040101, 900061101, 492064102, 4841594102, 1940355103, 540072105, 900061101]"
17742,"[326571, 7385245]",[2871406101]
17743,"[326572, 7386329]","[3020966102, 3211202101, 3211202101, 2970521105, 3030019104]"
17744,"[326572, 7395582]",[801306102]
17745,"[326573, 7385244]",[1640313101]
17746,"[326573, 7395997]","[1011265102, 1011265101]"
17747,"[326573, 7400354]","[1272223102, 1272223103, 1272223102]"
17748,"[326573, 7402573]","[1250455102, 1250455102]"
17749,"[326574, 7405149]","[1220306103, 1220306102]"
17750,"[326575, 7360491]",[2980060101]
17751,"[326575, 7419354]","[3510004103, 3510004104, 3510004106]"
17752,"[326576, 7386331]","[990351101, 210008108]"
17753,"[326576, 7389116]",[3030865102]
17754,"[326577, 7373495]","[2910003105, 2910003101, 2910003101]"
17755,"[326577, 7383406]","[3021189103, 3021189103]"
17756,"[326577, 7398452]","[1440026102, 4390042102]"
17757,"[326578, 7377325]","[2950034103, 2940046102, 2940005101, 230311103, 2940068101, 2980926101, 3060025201]"
17758,"[326578, 7379812]",[2870437102]
17759,"[326578, 7384714]","[3001137103, 3001137102, 3001137101, 3001137102]"
17760,"[326579, 7370922]","[2921000102, 2921000102, 2921000103, 2921000104, 2921000103, 2921000105]"
17761,"[326579, 7372452]","[2920007102, 2920007103, 2920007101]"
17762,"[326579, 7383319]","[3020308101, 3020313101, 3020308102, 3020313102, 3020312101, 3020312102, 3020312102]"
17763,"[326579, 7398007]","[991149101, 991149103, 991149105, 991149101]"
17764,"[326580, 7364587]",[2980100101]
17765,"[326580, 7392596]",[680757101]
17766,"[326580, 7403428]","[1251574101, 1251574101]"
17767,"[326581, 7374685]","[2910015102, 2910015103, 2910015104, 2910015103]"
17768,"[326581, 7378902]","[2870793101, 2870793102, 2870793101]"
17769,"[326582, 7396349]","[1010605101, 1010605102]"
17770,"[326583, 7386358]","[1041428101, 1041428101]"
17771,"[326583, 7398186]","[991200101, 991158103, 990043101, 991200102, 991200103, 991158101]"
17772,"[326584, 7385454]","[3030067101, 3030067103]"
17773,"[326584, 7386344]","[660465102, 660465102, 3010069103]"
17774,"[326586, 7393632]",[950045103]
17775,"[326587, 7398024]","[990050106, 990050105, 990050104]"
17776,"[326588, 7392362]","[3400464101, 3400464101]"
17777,"[326589, 7390911]",[1021103101]
17778,"[326589, 7392744]",[360025101]
17779,"[326589, 7392758]","[821296103, 821296101, 821296101]"
17780,"[326590, 7392612]","[3030638101, 690017101, 1540051101]"
17781,"[326591, 7378905]",[2870019101]
17782,"[326592, 7382228]",[2800549101]
17783,"[326592, 7386380]","[2510659103, 2510659103]"
17784,"[326592, 7390900]","[2000030205, 3271024101, 850449104, 850449105, 2980360103, 760830101]"
17785,"[326592, 7392791]","[820458101, 820458101]"
17786,"[326592, 7392955]",[820596101]
17787,"[326592, 7394352]",[1133000101]
17788,"[326592, 7397988]","[991160101, 991160103]"
17789,"[326593, 7392751]","[820458101, 820458101]"
17790,"[326594, 7381349]",[2810021103]
17791,"[326594, 7385544]",[3010528102]
17792,"[326595, 7386940]","[3200042101, 3200113102, 3200113103]"
17793,"[326595, 7403197]",[2770359101]
17794,"[326596, 7390870]","[1041226101, 3170052103, 4200046103, 2280799102, 4200046102]"
17795,"[326596, 7401289]","[1260013101, 1260013102]"
17796,"[326597, 7392884]",[2370325102]
17797,"[326597, 7393187]","[1161870101, 3370830102, 640910101, 3370830102, 640910101]"
17798,"[326597, 7393348]",[4940017101]
17799,"[326597, 7397123]","[1001796103, 1001796101, 1001796101, 1001796102]"
17800,"[326597, 7397998]","[991143104, 991143104, 991143101, 991143102]"
17801,"[326598, 7375309]",[2890315103]
17802,"[326598, 7378083]",[2890024101]
17803,"[326598, 7386382]",[2570713102]
17804,"[326598, 7393327]","[821420104, 821420103, 821420105]"
17805,"[326598, 7393403]","[960832101, 960832101]"
17806,"[326598, 7393416]","[821432102, 821432101, 821432101]"
17807,"[326598, 7397123]",[1110304102]
17808,"[326599, 7385444]","[3030067103, 3030067101, 3030067101, 3030067103]"
17809,"[326600, 7383865]",[3020941101]
17810,"[326602, 7377537]","[3000319101, 2980080102, 2980080101]"
17811,"[326602, 7392420]","[850699101, 850699102]"
17812,"[326603, 7370637]",[2921104102]
17813,"[326604, 7377527]",[2870027103]
17814,"[326604, 7393207]",[3370830102]
17815,"[326605, 7386177]","[3000477103, 3000477101, 3000477102, 3000477101, 3000477104, 3000477103]"
17816,"[326605, 7390358]",[3281745101]
17817,"[326605, 7394468]","[950966104, 950966102, 950966103, 950966101]"
17818,"[326605, 7395766]",[890009101]
17819,"[326606, 7384118]","[3211408102, 3050023102]"
17820,"[326607, 7393480]",[230703103]
17821,"[326607, 7403012]","[1250023103, 1250023104, 1250023101, 1250023102]"
17822,"[326607, 7404556]",[1220030102]
17823,"[326608, 7377578]","[1020994101, 3020489102, 2301294103, 4610015106]"
17824,"[326608, 7392967]",[820596102]
17825,"[326609, 7373952]","[2910031101, 2910031104, 2910031103]"
17826,"[326609, 7390838]",[3170388101]
17827,"[326609, 7392883]",[3052013103]
17828,"[326610, 7377539]",[2980142102]
17829,"[326610, 7382720]",[2870026101]
17830,"[326610, 7399829]",[1260014105]
17831,"[326611, 7386936]",[3070088101]
17832,"[326612, 7373651]",[2970021101]
17833,"[326612, 7392934]",[821464101]
17834,"[326612, 7397730]",[4960490102]
17835,"[326613, 7392953]","[821620102, 821631101, 821620102, 821631102, 821620101]"
17836,"[326613, 7393345]","[960722103, 960722103]"
17837,"[326613, 7399498]",[1260039101]
17838,"[326614, 7372813]","[2930960101, 2930960103, 2930960102]"
17839,"[326614, 7379234]","[2731829101, 2731829101]"
17840,"[326614, 7386431]","[3000477103, 3000477103]"
17841,"[326614, 7392406]","[821848102, 821848101]"
17842,"[326614, 7393328]",[821631101]
17843,"[326614, 7397598]","[850098102, 850098101]"
17844,"[326615, 7393097]","[820871101, 820871102, 820883101, 820883101]"
17845,"[326616, 7370716]","[2921075102, 2921075103, 2921075102]"
17846,"[326616, 7385218]",[3230020101]
17847,"[326616, 7394336]",[951040102]
17848,"[326616, 7395187]","[1041592104, 940871102, 940871104]"
17849,"[326616, 7397459]","[3370020102, 950517102, 3510023103]"
