,coord,frequentadores
14053,"[324479, 7369578]",[2980354104]
14054,"[324480, 7397486]","[1030949101, 1030949101, 1030949102]"
14055,"[324481, 7389209]","[3270097101, 3270097102]"
14056,"[324481, 7397484]","[1030763103, 1030763101, 1030763103]"
14057,"[324482, 7397717]","[1091825102, 1091825101]"
14058,"[324485, 7384831]",[3041727101]
14059,"[324485, 7398888]","[980011102, 980011101, 980011103]"
14060,"[324485, 7398897]","[880036102, 880036101, 880036101]"
14061,"[324487, 7388108]","[3190843102, 3190843102, 3190843101]"
14062,"[324488, 7383386]","[830118101, 830118103, 830118101, 830118104, 830118102, 830118101, 830118102, 3150148101]"
14063,"[324488, 7383846]",[3030767101]
14064,"[324488, 7395942]",[3080327102]
14065,"[324489, 7389579]","[3162668102, 3210031102, 3210031102, 3210031104, 3160853101, 3291905101, 3291905101, 3291905103, 3291905104, 3270005102, 3162668103, 3211356103, 3160853103, 3162668101, 3160853104, 3162668104]"
14066,"[324490, 7383114]","[4650004102, 3270054101, 2920533104]"
14067,"[324490, 7389244]",[3203858102]
14068,"[324491, 7389589]","[3291802102, 3291802102, 3190060104, 3190060103, 3190047103, 3190060102, 3190087105, 3291802101, 3190087101, 3190087101, 3291802101]"
14069,"[324492, 7390280]","[3161000103, 3161000102]"
14070,"[324493, 7367960]","[2980458104, 2980458103, 2980458101, 2980458102, 2980458101]"
14071,"[324493, 7401581]",[970911101]
14072,"[324497, 7394192]",[1540025102]
14073,"[324497, 7397639]",[3300920101]
14074,"[324497, 7422669]",[3560784102]
14075,"[324499, 7382839]","[2740039102, 3030588104]"
14076,"[324500, 7367989]","[2980342101, 2980342102]"
14077,"[324503, 7383278]",[1330424103]
14078,"[324503, 7396031]","[871343104, 871343102]"
14079,"[324503, 7405557]",[1161810102]
14080,"[324504, 7382250]","[1040103104, 1040103104]"
14081,"[324504, 7407222]",[1163825102]
14082,"[324505, 7394197]","[971308103, 2740027103, 362303101, 280084101, 362303101, 2740027103, 2000059103]"
14083,"[324505, 7395538]","[971264104, 971264102, 971264102, 971264101, 971264103]"
14084,"[324506, 7368756]","[2980149101, 2980149103, 2980149104]"
14085,"[324508, 7389239]","[4651228101, 4651228101, 4601172101, 4651228103, 3510025101, 3220104101, 211114101, 3261354101, 670981102, 670866101, 670866102, 3270149102, 2720043101, 770378101, 3261354102, 3261354101, 630477101, 761567101]"
14086,"[324510, 7367919]","[2980065103, 2980065101, 2980065101]"
14087,"[324511, 7386200]",[3211771101]
14088,"[324511, 7389001]","[3290065101, 4670023102, 3080003101, 3200001101, 3200059101, 3070061101, 5061033104, 4620001101, 3270080101, 3260003102, 1220327101, 3400992101]"
14089,"[324511, 7389241]",[271563101]
14090,"[324512, 7388461]","[871954102, 871954103, 871954102, 871954104]"
14091,"[324512, 7396172]",[1050003101]
14092,"[324512, 7411436]","[3440001102, 3440001101]"
14093,"[324514, 7385796]",[3200347101]
14094,"[324515, 7388454]","[3220109103, 3170099105, 3270148102, 3191055102, 3220109104, 3191055104, 3200052102, 3290074107, 3170016105, 3163815104, 3191055103, 3170375103, 3170016101, 3191164103, 800065101, 3170375102, 3170099103, 3220109105, 3170099102, 3270148103, 3170099105, 1771629101, 3200351103, 3291815103, 3170016106, 540856103, 540856102, 3200018102, 1720033103, 3163815103, 540856101, 3191164106, 3200016103, 3290074107, 3170016101, 3162268104, 871659102, 3270148102, 3170375102, 3290074105, 3200061103, 3191055101, 3291840102]"
14095,"[324515, 7388456]",[821460104]
14096,"[324515, 7390279]","[3162083101, 3162083102]"
14097,"[324516, 7388460]","[3190110101, 3190110101, 3190110103]"
14098,"[324516, 7388463]",[3190110104]
14099,"[324516, 7403165]",[1220359101]
14100,"[324518, 7382228]",[2860303101]
14101,"[324518, 7390491]","[1041176102, 1041176101]"
14102,"[324518, 7398849]","[980024104, 980024102, 980024105]"
14103,"[324519, 7398633]",[2290069101]
14104,"[324520, 7387864]",[3190111102]
14105,"[324520, 7391592]","[3310577104, 3310034105]"
14106,"[324520, 7407274]",[1211957102]
14107,"[324522, 7383058]",[3070761105]
14108,"[324522, 7387295]","[3200096101, 3200096103, 3200096102]"
14109,"[324522, 7392238]",[4911345101]
14110,"[324522, 7396672]",[971291102]
14111,"[324522, 7397394]","[1030364104, 1030364103, 1051257103, 1020933103, 1051232102, 1051232103, 1030364102, 1020933101, 1030364102]"
14112,"[324523, 7387816]",[3190834101]
14113,"[324523, 7394473]","[971308103, 971326104, 971326106, 971345101, 971326101, 971308101, 971326103, 971326102, 971223103, 971223101]"
14114,"[324527, 7389268]",[3560031101]
14115,"[324527, 7396646]",[1020929101]
14116,"[324527, 7398905]","[980002101, 980002101]"
14117,"[324527, 7403269]",[4401143101]
14118,"[324527, 7411754]",[3500015103]
14119,"[324528, 7395957]",[970010101]
14120,"[324530, 7390745]","[3410016102, 3410016101, 3410016103, 3410016101]"
14121,"[324530, 7396761]","[1040380102, 1040380102]"
14122,"[324531, 7406270]","[1160118101, 1160118101]"
14123,"[324532, 7387215]","[3200349103, 710889101, 3200044103, 3200018102, 3200096103]"
14124,"[324533, 7387594]","[3270058101, 3270058102, 3270058101]"
14125,"[324533, 7392243]","[3341529103, 3341529103]"
14126,"[324534, 7420157]","[3510012103, 3510012102, 3510012105, 3510012105, 3510012101, 3510012102]"
14127,"[324535, 7395889]","[1331486104, 2680027105, 821883101, 971211102, 971057101]"
14128,"[324536, 7387935]","[3190918102, 3190918102, 3190918103, 3190918101]"
14129,"[324536, 7396037]",[970009102]
14130,"[324537, 7383930]",[3030653101]
14131,"[324539, 7383113]",[3130354104]
14132,"[324539, 7394149]",[4731565102]
14133,"[324539, 7397907]","[3290702104, 3290702103]"
14134,"[324540, 7386403]","[3200113103, 3200113104, 3200113102, 3200113101]"
14135,"[324540, 7394465]",[970849101]
14136,"[324540, 7395794]",[970303102]
14137,"[324544, 7400737]",[1100017101]
14138,"[324547, 7384063]","[4680523103, 3270123102, 3141403103, 3070354104, 2900041101, 3141478101, 3050549104, 3230003102]"
14139,"[324547, 7396470]","[1020449101, 1020449102]"
14140,"[324550, 7383307]",[860861101]
14141,"[324550, 7386162]",[3211449104]
14142,"[324551, 7394178]","[800060102, 800060101]"
14143,"[324551, 7411484]",[3440029103]
14144,"[324551, 7413079]","[3440014105, 3440014102, 3440014103, 3440014101, 3440014101]"
14145,"[324552, 7384902]",[2890006101]
14146,"[324552, 7394433]","[970884101, 970884102, 970884103]"
14147,"[324552, 7397691]",[1191907101]
14148,"[324553, 7381140]","[2860911101, 2860905102, 2860905101]"
14149,"[324553, 7395938]",[300924102]
14150,"[324554, 7374581]",[2880002103]
14151,"[324555, 7390159]","[3270983101, 3270983102]"
14152,"[324555, 7391849]","[3410498101, 3410498102]"
14153,"[324555, 7397705]","[1031046105, 1050067102, 1070042101, 1031046103, 1050067101, 1031046104, 1070042102]"
14154,"[324556, 7381321]",[2860436101]
14155,"[324556, 7397977]",[1030369101]
14156,"[324557, 7390516]","[3160004103, 3160004102, 3160006104, 3160004101]"
14157,"[324558, 7389996]",[3160344101]
14158,"[324559, 7381150]","[2860820104, 2860820103, 2860820101, 2860820102]"
14159,"[324560, 7383902]",[3030691102]
14160,"[324560, 7387434]","[3200074103, 3200074102, 3200074101]"
14161,"[324560, 7390844]","[3410030102, 3410030102, 3410030101]"
14162,"[324560, 7397686]","[1170989103, 1030664105, 1030664101, 1041723101, 1020306102, 1030664104]"
14163,"[324560, 7399374]","[1160117103, 1390308102, 1031043103, 990316102, 1160341103, 1380305102, 1180055105]"
14164,"[324561, 7395440]","[1040044101, 1040044102, 1040044103]"
14165,"[324562, 7399377]",[1160112102]
14166,"[324562, 7403595]","[1091141101, 1091141101]"
14167,"[324564, 7390049]","[3160597104, 3160597104, 3160597101, 3160597103]"
14168,"[324564, 7407011]","[1280564101, 990345104]"
14169,"[324565, 7395100]",[3400966101]
14170,"[324565, 7395416]",[1070730105]
14171,"[324566, 7388101]","[3190080110, 3190080109, 3190080110, 3190080108, 3190080107, 3190080104, 3190080106, 3190080105, 3190080101, 3190080103, 3190080102]"
14172,"[324566, 7398334]",[980025101]
14173,"[324567, 7384897]","[3210864101, 3210864102, 2731630101, 3191249101]"
14174,"[324567, 7387329]","[3200065101, 3200037101]"
14175,"[324568, 7390040]","[3160302102, 3160302101]"
14176,"[324569, 7391775]",[3410307101]
14177,"[324569, 7395371]","[971073101, 971073102, 970846103, 970846102, 970846104, 970846102, 970846102, 970846102]"
14178,"[324569, 7395389]",[621277104]
14179,"[324570, 7395426]",[971211103]
14180,"[324570, 7411520]","[3440501102, 3440501105, 3440501102]"
14181,"[324571, 7363578]",[3060305102]
14182,"[324571, 7396349]",[1040304101]
14183,"[324571, 7402117]",[1021617103]
14184,"[324571, 7407576]",[1160065201]
14185,"[324571, 7411521]","[3570015104, 3570015101]"
14186,"[324572, 7386228]",[3200033102]
14187,"[324573, 7383812]",[3030056101]
14188,"[324573, 7422626]","[3561465101, 3561465103, 3561465102, 3561465104, 3561465102]"
14189,"[324576, 7401287]","[1100334104, 1100334102, 1100334102]"
14190,"[324577, 7385714]","[3211480101, 3211529102, 3211529101]"
14191,"[324577, 7387111]",[3200049101]
14192,"[324577, 7390022]","[3160367102, 3160367101]"
14193,"[324577, 7393166]","[4930013103, 3154641103, 3154641102]"
14194,"[324577, 7397896]","[1030379101, 1030379102, 1030379103, 1030379101]"
14195,"[324581, 7369625]",[2970521101]
14196,"[324581, 7395652]","[970143101, 970041103, 970041102]"
14197,"[324581, 7419324]",[2020009101]
14198,"[324583, 7390013]","[3160817102, 3160817101]"
14199,"[324584, 7384938]",[3230574102]
14200,"[324585, 7383080]","[3030726101, 2870336101, 3030726102]"
14201,"[324585, 7397963]","[1030365105, 1030365102, 1030365103, 1030365102, 1030365106, 1030365101, 1030365104]"
14202,"[324586, 7396115]",[1390809102]
14203,"[324588, 7396640]",[1020956101]
14204,"[324588, 7402230]",[1170047101]
14205,"[324589, 7387812]","[3190087101, 3190087101, 3190087104, 3190087102, 3190087103, 3190087101, 3190087105]"
14206,"[324590, 7384048]","[2940003103, 2860476102, 2860476102, 3260026103]"
14207,"[324590, 7396524]",[1191392103]
14208,"[324591, 7407314]",[3440303102]
14209,"[324592, 7397555]","[1030068103, 1030068102, 1030068101]"
14210,"[324594, 7384722]",[791360101]
14211,"[324594, 7388536]","[540029101, 1001633102, 540029102, 540029103]"
14212,"[324594, 7394567]","[970899101, 970899102]"
14213,"[324594, 7396702]","[1020029101, 1020068101, 1020068102, 1020068103, 1020068202]"
14214,"[324595, 7391026]","[3410011102, 3410011102]"
14215,"[324596, 7390623]",[1091875103]
14216,"[324596, 7393700]",[880842102]
14217,"[324598, 7394263]",[960595101]
14218,"[324601, 7396496]",[1020456102]
14219,"[324601, 7406332]","[1160100103, 1210693102, 1160014103, 1161839104, 1161839105, 1160014103, 1160077104, 1160117102, 1160339103]"
14220,"[324602, 7406632]","[1162316105, 1162316104, 1162316104, 1162316104]"
14221,"[324603, 7391770]","[3410303101, 3410303102]"
14222,"[324603, 7399538]",[1021059101]
14223,"[324603, 7406834]",[1160396102]
14224,"[324604, 7381232]","[2860434103, 2860434105, 2860434107, 2860434104, 2860434106, 2860434102, 2860434102]"
14225,"[324604, 7381333]",[2860478101]
14226,"[324605, 7381288]",[2450019101]
14227,"[324605, 7396141]",[1020628101]
14228,"[324605, 7404909]","[1090012101, 1090012102]"
14229,"[324607, 7391012]","[3170042104, 3170042104, 3170042106]"
14230,"[324607, 7394445]","[970120101, 970140101, 970140101, 970033102, 970033103, 970140102]"
14231,"[324607, 7420042]","[3510961104, 3510915104, 3510915103]"
14232,"[324608, 7395920]",[801670101]
14233,"[324611, 7391003]",[3270015102]
14234,"[324612, 7369701]","[2890617106, 2970029102, 2970029101]"
14235,"[324612, 7394396]",[970956101]
14236,"[324613, 7406367]","[1163969104, 1160545103, 1160545102, 1162030105, 1162030103, 1162030104]"
14237,"[324614, 7390086]","[3160061101, 3160061105, 3160061101, 3160061101, 3160061103, 3160061104]"
14238,"[324614, 7398504]",[980304101]
14239,"[324616, 7402038]",[1090597104]
14240,"[324617, 7386890]","[3200101102, 3200101102, 3200101101]"
14241,"[324617, 7391768]","[3410307101, 3410307102, 3410307102, 3410307101]"
14242,"[324617, 7396104]","[1021062103, 1001680103, 1021062101, 801335104, 1021062101]"
14243,"[324618, 7401290]","[1101054103, 1101358103]"
14244,"[324619, 7381628]",[2982992105]
14245,"[324619, 7387853]","[3191085102, 3191085101, 3191085101, 3191085103]"
14246,"[324620, 7382949]","[3211771103, 1362073102, 1362073102]"
14247,"[324620, 7403569]","[1091141101, 1091141102, 1091141101]"
14248,"[324621, 7381628]","[3050050101, 2940056102]"
14249,"[324621, 7388172]","[3190076101, 3190076102, 3190076102, 3190076102, 3190076102, 3190076104, 3190076102, 3190076103, 3190076103, 3190076103]"
14250,"[324621, 7396229]",[3361410103]
14251,"[324622, 7412964]","[3440021103, 3440021103]"
14252,"[324623, 7381628]","[3090580101, 712879101, 712879101, 2950325103, 3070016104, 2392262103]"
14253,"[324623, 7381629]","[2861516101, 2861520102]"
14254,"[324624, 7392751]",[3190899102]
14255,"[324625, 7394419]","[970866101, 970866101]"
14256,"[324625, 7411548]",[3560021101]
14257,"[324626, 7384002]",[3030682102]
14258,"[324626, 7388037]","[3190059103, 3190059101]"
14259,"[324627, 7393246]",[840690101]
14260,"[324627, 7396132]",[960517103]
14261,"[324627, 7396211]","[1020979102, 1020979101]"
14262,"[324628, 7384011]","[3030655101, 3030655102, 3030655103]"
14263,"[324628, 7385783]",[3210692102]
14264,"[324628, 7402383]",[2640680101]
14265,"[324630, 7363324]","[2980380101, 2980380105]"
14266,"[324630, 7391670]","[3420017102, 201800108]"
14267,"[324630, 7406665]",[1163847102]
14268,"[324632, 7390713]",[3162311101]
14269,"[324634, 7390992]",[3160597104]
14270,"[324635, 7370241]","[2980143103, 2980143101, 2980143102]"
14271,"[324635, 7391084]","[3410016103, 3410016101, 3410016101, 3410016101, 3410016102]"
14272,"[324636, 7392068]","[3400426102, 3400426101]"
14273,"[324637, 7383963]","[3030860101, 3030860103, 3030860104, 3030860101]"
14274,"[324637, 7389861]","[3163055103, 3163055102, 3163055105, 3163055102, 3163055101]"
14275,"[324637, 7401468]","[260041102, 260041103]"
14276,"[324638, 7401450]",[1090039102]
14277,"[324640, 7388305]",[3190911101]
14278,"[324640, 7389856]","[3162411101, 3162411102]"
14279,"[324641, 7396024]","[970006102, 970006103]"
14280,"[324642, 7363843]",[2980324104]
14281,"[324642, 7369757]","[2980327101, 2980327101]"
14282,"[324642, 7398565]",[1151761101]
14283,"[324643, 7390527]",[3310049102]
14284,"[324644, 7396796]","[1021281102, 1021281101]"
14285,"[324645, 7386366]","[3270008102, 3270008105, 3270008101, 3270008101, 3270008104]"
14286,"[324645, 7395165]","[971152103, 971152102, 971152101]"
14287,"[324647, 7392609]","[3261133101, 920355104]"
14288,"[324647, 7406683]",[1160339102]
14289,"[324649, 7390514]","[580022103, 821673102, 821673102]"
14290,"[324649, 7396350]",[1020014101]
14291,"[324650, 7389380]","[3191222101, 3191222102]"
14292,"[324651, 7383099]","[2790011103, 3030085105]"
14293,"[324651, 7385825]","[3211791101, 3211791103, 3211791102]"
14294,"[324651, 7386141]","[3211543101, 3211543102]"
14295,"[324651, 7394216]","[3401113103, 3401113102, 3401113101]"
14296,"[324652, 7396617]","[1021157103, 1021157101]"
14297,"[324654, 7369757]","[2970524101, 2970524102]"
14298,"[324655, 7383813]","[3030635103, 3030635102]"
14299,"[324655, 7383833]",[3030638101]
14300,"[324655, 7389893]","[3162074102, 3162074104]"
14301,"[324655, 7390308]",[3211374103]
14302,"[324656, 7363833]",[2983503101]
14303,"[324656, 7391378]",[4951144102]
14304,"[324657, 7381702]",[2860820101]
14305,"[324657, 7411671]",[3440010103]
14306,"[324658, 7389992]",[3200421101]
14307,"[324658, 7391723]",[3410309101]
14308,"[324658, 7392200]",[3400308101]
14309,"[324660, 7364185]","[2980050105, 2980050104, 2980050103, 2980050102]"
14310,"[324660, 7394207]",[960684101]
14311,"[324660, 7394471]",[2050322101]
14312,"[324660, 7405671]","[1401470102, 1401470101]"
14313,"[324661, 7368168]","[2980342102, 2980458103, 2980112102, 2980065103]"
14314,"[324661, 7385864]","[3211466101, 3211466102, 3211466101]"
14315,"[324663, 7401074]",[1101037102]
14316,"[324664, 7387672]","[3203063103, 3203063103, 3203063101, 3203063105, 3203063105]"
14317,"[324665, 7396085]",[282205102]
14318,"[324665, 7398418]","[1000016101, 1000016102, 1000016103]"
14319,"[324665, 7406023]",[1160140101]
14320,"[324666, 7391656]",[1060011103]
14321,"[324669, 7369722]","[2920018101, 2920018101]"
14322,"[324670, 7396259]","[1020455101, 1020455102]"
14323,"[324670, 7400941]","[1100334101, 1100334104, 1100334103, 1100334102, 1100334102]"
14324,"[324671, 7396573]","[1041161102, 1041161101]"
14325,"[324671, 7397490]","[1030790101, 1030790101, 1030790101]"
14326,"[324672, 7390446]",[1030735102]
14327,"[324673, 7388897]",[241396101]
14328,"[324674, 7390034]",[3160572101]
14329,"[324675, 7398482]",[1130011106]
14330,"[324675, 7405912]","[1160094101, 1160094103]"
14331,"[324676, 7388238]","[3190946102, 3190946101]"
14332,"[324676, 7394425]",[800064103]
14333,"[324676, 7405076]",[1090315101]
14334,"[324678, 7363855]","[2980467101, 2980467101, 2980467103, 2982992106]"
14335,"[324678, 7389963]","[3162668104, 3162668102, 3162668102, 3162668103, 3162668104, 3162668102, 3162668101, 3162668103]"
14336,"[324678, 7390698]","[3290770103, 3290770102, 3290474102, 3290770101, 3401023103]"
14337,"[324679, 7398449]",[980326101]
14338,"[324680, 7389512]",[3160817101]
14339,"[324681, 7407263]",[1220001101]
14340,"[324683, 7407845]","[1162030105, 1162030104, 1162030101, 1162030103, 1162030102]"
14341,"[324683, 7411613]",[800378103]
14342,"[324684, 7390723]",[3401033101]
14343,"[324686, 7391310]",[3411584101]
14344,"[324687, 7392014]","[3400016302, 3400016101, 3400016102, 3400016101, 3400016204, 3400016301]"
14345,"[324687, 7394483]","[1070047101, 1070047101, 830800102]"
14346,"[324687, 7408761]","[1161760102, 1161760105]"
14347,"[324689, 7382787]","[3081154102, 571106101, 3130347101, 2851250102, 3031075104, 2851250102]"
14348,"[324689, 7390324]","[3161062102, 3161062101]"
14349,"[324690, 7396564]",[761007101]
14350,"[324691, 7386147]","[3211771104, 3200113104, 3200113101]"
14351,"[324691, 7390364]",[3163273103]
14352,"[324692, 7399379]","[1041091102, 1640702101, 1041091101, 2300331104]"
14353,"[324693, 7390327]","[3164175101, 3164175102]"
14354,"[324693, 7394098]",[3030772101]
14355,"[324694, 7381293]",[3030068101]
14356,"[324697, 7384914]","[3130022101, 3090020101]"
14357,"[324697, 7386724]","[3203280103, 3203280102, 3203280101]"
14358,"[324698, 7394563]","[1021039101, 1021039101, 1021039104, 1021039101, 1021039103]"
14359,"[324700, 7391074]","[3410487103, 3410487102, 3410487101, 3410487101, 3410487101]"
14360,"[324701, 7394568]",[971256102]
14361,"[324701, 7407048]","[1160056102, 1161870101]"
14362,"[324702, 7397661]","[1030307102, 1030307101]"
14363,"[324703, 7396145]",[1240029102]
14364,"[324705, 7390369]",[3163273104]
14365,"[324706, 7390203]",[3164066101]
14366,"[324711, 7403136]",[5020016102]
14367,"[324713, 7396465]","[1021012102, 1021012101, 1021012101]"
14368,"[324713, 7396559]","[1020972103, 1020972101, 1020972102, 1020972101]"
14369,"[324714, 7405028]","[1090002102, 1090002103]"
14370,"[324716, 7381163]",[3155451101]
14371,"[324716, 7397891]","[1030335101, 1030335102, 1030335103, 1030335101, 1030335103]"
14372,"[324716, 7411524]","[3440501102, 3440501104, 3440501105, 3440501101, 3440501102, 3440501103]"
14373,"[324718, 7391905]","[3410004103, 3410004103, 3410004102]"
14374,"[324718, 7394499]","[300740103, 330049104, 330049103, 1060005101, 970854102, 970854102, 970854103, 1060559103, 970899102, 780759103, 330049101, 970899101, 950021105, 1051210103, 780759102, 1051210101, 950371102]"
14375,"[324718, 7396463]",[1160082101]
14376,"[324719, 7382073]",[2860330102]
14377,"[324720, 7396560]",[1021157101]
14378,"[324721, 7406435]","[1162316101, 1162316103, 1162316104, 1162316105, 1162316104, 1162316104]"
14379,"[324721, 7407248]",[1220030103]
14380,"[324722, 7381643]","[2900020103, 2770996102, 3040313101, 2900038102]"
14381,"[324722, 7396440]","[1020450101, 1020018101]"
14382,"[324722, 7397646]","[1031019102, 1031019101, 1031019101, 1031019102]"
14383,"[324723, 7370321]","[2980119101, 2980119103, 2980119102]"
14384,"[324723, 7394515]","[810022103, 880125103, 891271103, 880125101, 810022104, 950059104, 971339101, 950059103, 950059102, 960624102, 860928101, 860928101, 860928104]"
14385,"[324725, 7390623]",[3170686101]
14386,"[324725, 7411735]",[3510038102]
14387,"[324725, 7419460]","[3510020101, 3510020102, 3510020101, 3510020102]"
14388,"[324727, 7407269]","[1160472102, 1160472102]"
14389,"[324727, 7407346]",[1170302201]
14390,"[324728, 7391914]","[3410302103, 3410302101, 3410302102, 3410302105, 3410302103]"
14391,"[324728, 7422219]","[3510855101, 3510855102, 3510855103]"
14392,"[324730, 7388538]","[3190108101, 3190108102]"
14393,"[324730, 7396456]","[1021039103, 1021039101, 1021039101, 1021039104, 1021039101, 1021039102, 1021039101]"
14394,"[324730, 7405460]","[3430302101, 1220042103, 3430302102, 1160016104, 3430302105]"
14395,"[324731, 7386675]","[3203492101, 3203492102]"
14396,"[324731, 7390731]","[3411673101, 3411673101]"
14397,"[324732, 7369541]","[2980142102, 2980142103]"
14398,"[324732, 7396759]",[1020038102]
14399,"[324733, 7390937]",[3170042103]
14400,"[324735, 7382862]",[2801588101]
14401,"[324735, 7394179]",[710497102]
14402,"[324736, 7395516]","[970134102, 970134105, 970134104, 970134101, 970134102, 970028101, 970134103]"
14403,"[324737, 7386663]","[3203915102, 3203915103, 3203915102, 3203915101]"
14404,"[324737, 7388145]","[3190103102, 3190103103, 3190103103, 3190103104, 3190103101]"
14405,"[324737, 7388642]","[3191128101, 3191128103, 3191128102]"
14406,"[324738, 7390589]",[4680114102]
14407,"[324738, 7392210]","[3400307102, 3400307101]"
14408,"[324738, 7419111]","[3510029105, 3510029103, 3510029104]"
14409,"[324740, 7381646]",[3140053101]
14410,"[324740, 7411857]",[3440501101]
14411,"[324741, 7390587]",[3160669101]
14412,"[324741, 7395652]","[970107104, 970144101, 970144103, 970127101, 970144104, 970018102, 970144102, 970018104, 970107103, 970018101, 970107102, 970018103, 970107101, 970091101, 970039101, 970072101, 970055103, 970055102]"
14413,"[324742, 7369864]","[2980149104, 2990007103, 2930899103, 2950431102, 2950431103]"
14414,"[324742, 7394072]","[1401463102, 1401463102]"
14415,"[324742, 7396379]",[1020039102]
14416,"[324744, 7389554]",[3270068102]
14417,"[324745, 7384883]","[2380035101, 3053504102]"
14418,"[324746, 7388682]","[3191164102, 3191164101, 3191164103, 3191164106, 3191164104]"
14419,"[324746, 7389805]","[3161041103, 3161041102, 3161041101, 3161041101]"
14420,"[324746, 7406698]",[580078101]
14421,"[324746, 7422440]","[3561465102, 3510314102, 3510314101, 3510314103, 3561465102, 3561465104]"
14422,"[324747, 7389579]",[3270100102]
14423,"[324747, 7390289]",[3164175102]
14424,"[324748, 7412213]","[3440015101, 3440015102]"
14425,"[324749, 7388887]",[650120101]
14426,"[324749, 7407260]","[1160472101, 1160472102, 1160472102, 1160472101]"
14427,"[324750, 7389129]","[3190886102, 3190886103]"
14428,"[324751, 7369875]",[2930876101]
14429,"[324751, 7381712]",[2880443103]
14430,"[324751, 7390281]",[3190861101]
14431,"[324753, 7400696]","[1100520102, 1100520101, 1100520103]"
14432,"[324755, 7374355]",[2880443103]
14433,"[324758, 7391242]","[3411653102, 3411653102]"
14434,"[324758, 7392084]","[3400306101, 3400306103, 3400306102]"
14435,"[324758, 7399373]",[1390843102]
14436,"[324759, 7401189]",[1101273103]
14437,"[324761, 7385890]","[3211493102, 3211493103, 3211493102]"
14438,"[324761, 7389356]",[3191041103]
14439,"[324762, 7386741]","[3203858101, 3203858104, 3203858101, 3203858103, 3203858101, 3203858102, 3203858103, 3203858104]"
14440,"[324762, 7395818]","[821883101, 821883101]"
14441,"[324762, 7402685]",[1090648103]
14442,"[324762, 7405831]","[1161969101, 1161969104, 1161969102, 1161969101]"
14443,"[324763, 7390260]","[3162445101, 3162445102]"
14444,"[324763, 7401088]",[1251086101]
14445,"[324764, 7369932]","[2960050101, 2960030102]"
14446,"[324764, 7390274]","[2361390101, 3170699101]"
14447,"[324764, 7419204]","[3510029101, 3510029105, 3510029103, 3510029104]"
14448,"[324765, 7396156]",[1041273101]
14449,"[324766, 7383982]","[3030647102, 3030647101]"
14450,"[324766, 7392315]",[3340022101]
14451,"[324767, 7396534]",[1020994101]
14452,"[324767, 7397598]","[1031043101, 1031043102, 1031043103]"
14453,"[324768, 7390343]","[3160669101, 3160669102, 3160669103]"
14454,"[324768, 7397409]","[1031025101, 1030983101, 1031025102]"
14455,"[324769, 7384604]",[2890016102]
14456,"[324769, 7394603]","[970034101, 970034101]"
14457,"[324771, 7397610]",[1031007101]
14458,"[324771, 7408166]","[1160018103, 1160018102, 1160018101]"
14459,"[324772, 7418752]",[3441233102]
14460,"[324773, 7396029]",[971062101]
14461,"[324774, 7381151]",[2860839201]
14462,"[324774, 7395846]",[970007101]
14463,"[324775, 7369945]","[2970019102, 2970019101, 2970019104]"
14464,"[324775, 7387755]",[3191157101]
14465,"[324775, 7390775]",[3170418105]
14466,"[324775, 7391806]","[3410002101, 3410002101]"
14467,"[324776, 7406337]","[1160113101, 1160113102, 1160113103]"
14468,"[324777, 7408096]",[1160055101]
14469,"[324779, 7396998]","[1021402104, 1021402102, 1021402103]"
14470,"[324779, 7397625]","[1030965101, 1030965102]"
14471,"[324780, 7381149]","[2860516101, 2860516101, 2860516102]"
14472,"[324780, 7396433]","[1020943101, 1020943102]"
14473,"[324781, 7381149]","[2860525103, 2860525102, 2860525101]"
14474,"[324781, 7383877]","[3030620102, 3030620101]"
14475,"[324781, 7386733]",[3203925101]
14476,"[324781, 7412909]",[3441235102]
14477,"[324782, 7388705]","[3191056103, 3191056101]"
14478,"[324783, 7383861]",[3030762101]
14479,"[324784, 7389153]",[3191129101]
14480,"[324785, 7398420]",[5150070101]
14481,"[324786, 7389976]",[800069101]
14482,"[324786, 7392507]",[3410503101]
14483,"[324787, 7383975]","[3030023101, 3030023105]"
14484,"[324787, 7389961]","[3164066102, 3164066103, 3164066101]"
14485,"[324787, 7390374]","[3160449103, 3160449102, 3160449101]"
14486,"[324788, 7406107]","[1160448103, 1160448101]"
14487,"[324789, 7385146]","[3030007103, 3030007102, 3030007101]"
14488,"[324789, 7395530]",[971091101]
14489,"[324790, 7392515]","[280530101, 3420048102]"
14490,"[324790, 7393128]","[201828101, 3030068102, 2361535101, 2370938103, 4961488101, 3420494103, 821878101, 610006103]"
14491,"[324790, 7397847]",[3560321101]
14492,"[324791, 7369946]","[2870500102, 2970328101, 2990008102]"
14493,"[324791, 7385230]","[951219101, 3210006101]"
14494,"[324791, 7388868]",[3270014101]
14495,"[324791, 7395484]",[971314101]
14496,"[324791, 7406897]",[1160312103]
14497,"[324792, 7369932]","[2980083101, 2880002103, 2980083107, 2910790101, 2911367101]"
14498,"[324792, 7382119]",[2980099101]
14499,"[324792, 7390750]",[3401024101]
14500,"[324792, 7396553]","[1020461102, 1020461101]"
14501,"[324792, 7402172]","[1090029103, 1090029102, 1090029101]"
14502,"[324793, 7384062]","[4220003102, 3001272101, 2910884101, 2910884102, 4721561101]"
14503,"[324794, 7391970]",[3400432101]
14504,"[324795, 7387725]","[3180665103, 3200055103, 3200055102]"
