,coord,frequentadores
1648,"[320958, 7392458]","[3350350103, 3350350103]"
1649,"[320962, 7392414]","[3340011103, 3340011103]"
1650,"[320966, 7381907]","[2141260107, 2141260107]"
1651,"[320967, 7389513]","[3300451103, 3300451103]"
1652,"[320970, 7397830]","[1080024102, 1080024102]"
1653,"[320972, 7387983]","[5090015103, 4611197102, 4611197102, 4681720102, 4681720102, 5090015103]"
1654,"[320972, 7388828]","[3310049104, 3310049103, 3310049103, 3310049104]"
1655,"[320980, 7392401]","[3361486104, 820323103, 820323103, 3361486104, 3340002105, 3361572103, 3340002105, 3361572104, 3361572103, 3361572104]"
1656,"[320980, 7394071]","[3370005103, 3370005103, 3370005103, 3370005103]"
1657,"[320993, 7387965]","[4600310103, 4600310103]"
1658,"[320995, 7387962]","[3040045102, 3040045102]"
1659,"[320999, 7380610]","[3070028104, 3070028103, 3070028104, 3070028103, 3110034103, 3110034103]"
1660,"[321000, 7379780]","[3110354103, 3110354103]"
1661,"[321015, 7379965]",[3051981102]
1662,"[321022, 7394227]","[3380005101, 3380005101]"
1663,"[321023, 7390431]","[3350991102, 3350991102, 3350991102, 3350991102, 3350991102, 3350991102]"
1664,"[321026, 7385714]","[3230016103, 3230016103]"
1665,"[321031, 7386829]","[3250999104, 3250999104, 3250999104]"
1666,"[321036, 7411204]",[1191152103]
1667,"[321042, 7375611]","[3070334105, 3070334105, 3072563104, 3072563104]"
1668,"[321043, 7380149]","[3110011103, 3110011103, 3050019105, 3110011103, 3110011103, 3050019102, 3050019105, 3050019102]"
1669,"[321043, 7425761]","[3560071103, 3560056105, 3560071103, 3560056105]"
1670,"[321044, 7419757]","[3500029103, 3500029103]"
1671,"[321045, 7382882]","[3040322103, 3040322103]"
1672,"[321047, 7407313]","[1181514104, 1181514103, 1181514103, 1181514104]"
1673,"[321049, 7398095]","[4800344101, 4800344101, 4800344101]"
1674,"[321056, 7414901]","[3450539103, 3450539103, 3440301103]"
1675,"[321059, 7381714]","[3050090103, 3050090103]"
1676,"[321061, 7413983]","[3430639103, 3430639103, 3430639104, 3430639104]"
1677,"[321069, 7386833]","[3260018103, 3260018103]"
1678,"[321079, 7410055]","[1190359103, 1190359103]"
1679,"[321086, 7425817]","[3560069104, 3560069104]"
1680,"[321091, 7381003]","[3052019104, 3052019103, 3052019103]"
1681,"[321092, 7417003]","[3450018103, 3450538108, 3450538108]"
1682,"[321096, 7388048]","[4621589102, 4621589102, 4621589102]"
1683,"[321096, 7394197]","[3380031104, 3370020105, 3380031103, 3370020105, 3370020105, 3380031103, 3380837106, 3380837106, 3380031104, 3380003103, 3380837106, 3380003103, 3381269102, 3380837106, 3381002104, 3381269102, 3381002104]"
1684,"[321097, 7394191]","[3380319102, 3380319102]"
1685,"[321098, 7422776]","[3550306104, 3550306104, 3550306103, 3550306103]"
1686,"[321099, 7398114]","[1110656103, 1110656103, 1110656103, 1110656103]"
1687,"[321099, 7403271]","[1120694104, 1120694104]"
1688,"[321101, 7388168]","[4640029104, 4640029104, 4640029104, 4640029104]"
1689,"[321105, 7385138]","[3230574104, 3230574104, 3230354103, 3230354103]"
1690,"[321105, 7425724]","[3560008104, 3560008105, 3560008104]"
1691,"[321124, 7405884]","[1150561102, 1150561102, 1150561102, 1150561102]"
1692,"[321128, 7385724]","[3231160104, 3231160104]"
1693,"[321132, 7401617]","[1120317105, 1120317105, 1110016103, 1120317105, 1110016103, 1120317105, 1120035104, 1120050105]"
1694,"[321149, 7424370]","[3550003103, 3570318103, 3550037103, 3550037103, 3550003103, 3570318103]"
1695,"[321152, 7394979]","[3380358102, 3380358102, 3380358102]"
1696,"[321152, 7398504]","[5010032105, 5010032104, 5010032104, 5010032105]"
1697,"[321153, 7409640]","[1190414104, 1190328103, 1190352103, 1190506106, 1190506106, 1190352103, 1190634103, 1190506107, 1190506107, 1190556106, 3480008103, 1190352103, 1190328103, 1190634103, 3480008103, 1190634103, 1190556106]"
1698,"[321155, 7389235]",[3300531103]
1699,"[321161, 7401048]","[1130038102, 1130038102]"
1700,"[321161, 7407032]","[1180035104, 1180035104]"
1701,"[321163, 7398550]","[5020829104, 5020829104]"
1702,"[321173, 7418779]","[3500031104, 3500037105, 3500037105, 3450009104, 3450009104, 3500031104]"
1703,"[321174, 7399861]","[1180044105, 1180044105, 1180044105, 1180044105]"
1704,"[321175, 7387610]","[3260666103, 3260666103, 3260666103, 3260666104, 3260666104, 3260666104]"
1705,"[321175, 7407008]","[1160102102, 1150486104, 1150486104, 1150690102, 1160102102, 1150690102, 1150690102]"
1706,"[321183, 7384212]","[3250548102, 3250548102, 3250548102]"
1707,"[321190, 7409680]","[1190328104, 1190328104]"
1708,"[321195, 7381046]","[3050094203, 3050094203]"
1709,"[321199, 7416379]","[3450043102, 3450043102]"
1710,"[321201, 7391642]","[3351035104, 3351035104]"
1711,"[321206, 7423908]","[3550306105, 3550327103, 3550327103, 3550306105]"
1712,"[321214, 7381115]","[3050050103, 3050050103]"
1713,"[321215, 7382496]","[3040023105, 3040958103, 3040023105, 3040958103]"
1714,"[321224, 7381995]","[3040358104, 3040358103, 3040358103, 3040358104]"
1715,"[321226, 7381725]","[3052487105, 3050337102, 3050337103, 3052487105]"
1716,"[321240, 7359349]","[2980025103, 2980025103]"
1717,"[321241, 7359347]",[2990331103]
1718,"[321242, 7359346]","[2980003102, 2980003102]"
1719,"[321242, 7359348]",[2990024104]
1720,"[321242, 7359351]","[2980010103, 2980097103, 2980010103, 2980097103]"
1721,"[321243, 7359349]","[2990314104, 2990314104, 2990314105, 2990314103, 2990314105, 2990314103]"
1722,"[321263, 7403141]",[1120050103]
1723,"[321268, 7393975]","[3370981104, 3370020103, 3370776103, 3380016103, 3380016103, 3370981104, 3370020103, 3380358103, 3370020103, 3381361102, 3370020103, 3381361102, 3370776103]"
1724,"[321277, 7415087]","[3430536105, 3430536105, 3430534103, 3430534103]"
1725,"[321283, 7400624]","[1130013106, 1130013106]"
1726,"[321284, 7385688]","[3260002104, 3260002104, 3260019101, 3260019101]"
1727,"[321287, 7416428]",[3450012102]
1728,"[321289, 7381892]","[3050059102, 3050059102, 3052307103, 3052307104, 3052307103, 3052307104]"
1729,"[321293, 7380924]","[3050491104, 3050491104]"
1730,"[321294, 7380919]","[3050063103, 3050063103, 3050079103, 3050079103, 3051515103, 3051515103, 3051999103, 3051999103]"
1731,"[321295, 7410546]","[1190035103, 1190035103]"
1732,"[321297, 7408883]","[1160019106, 1160019105, 1190309103, 1190309103, 1160019106, 1160019104, 1160019104, 1160019105]"
1733,"[321307, 7381913]","[3052511102, 3052511102]"
1734,"[321322, 7406600]","[1150547104, 1150536103, 1150536103, 1150547104]"
1735,"[321331, 7382936]","[3164154104, 3164154104]"
1736,"[321346, 7410913]","[1120009102, 1120009102]"
1737,"[321351, 7411008]","[1191187104, 1190416103, 1191244102, 1191187104, 1191244102, 1190416103]"
1738,"[321355, 7400420]","[1110406103, 1110406103]"
1739,"[321379, 7392488]","[3360007104, 3360007104]"
1740,"[321380, 7383786]","[3150112104, 3230001105, 3230001105, 3150112104, 3230001104, 3230001104]"
1741,"[321382, 7386429]","[3260313104, 3260020102, 3260020102, 3260018104, 3260013104, 3260313104]"
1742,"[321393, 7415041]","[3441260103, 3441260104, 3441260103, 3441260104]"
1743,"[321395, 7400320]","[1120802104, 1120802104, 1120802103, 1120802103, 1120802103, 1120802103, 1120802103, 1120802103]"
1744,"[321408, 7388603]","[3190067105, 3190067105, 3190067105, 3190067105]"
1745,"[321416, 7380043]","[3110304103, 3110304103]"
1746,"[321416, 7392120]","[3340002107, 3340006103, 3340002107, 3340006103, 3340307104, 3340307104]"
1747,"[321424, 7388605]","[3160340104, 3160340104]"
1748,"[321424, 7388606]","[3160340103, 3160340103]"
1749,"[321426, 7392407]","[3350362103, 3350362103]"
1750,"[321431, 7380039]","[3111189104, 3053603103, 3053603103]"
1751,"[321434, 7393811]","[3340002104, 3340002104]"
1752,"[321435, 7387708]","[3280408103, 3280408103]"
1753,"[321441, 7423275]","[3560037102, 3560037102, 3560037102, 3560037102]"
1754,"[321449, 7401192]","[1120037102, 1120037102]"
1755,"[321467, 7391244]","[3350471107, 3350469104, 3350471106, 3300980103, 3350469103, 3350469103, 3300980103, 1310025101, 1310025101, 3350471106, 3350469104, 3351408103, 3350471107, 3351408103]"
1756,"[321470, 7390893]","[3351200103, 3351200103, 3351200103, 3351200103, 3420482102]"
1757,"[321472, 7390876]",[3350014103]
1758,"[321472, 7398772]","[5000306103, 5000306103, 5000306103, 1130804103, 1130804103, 1130804104, 1130804104, 5000306103, 5000306103]"
1759,"[321477, 7402216]",[1121314103]
1760,"[321478, 7387644]","[3280408102, 3280408102, 3280408102, 3280408102]"
1761,"[321481, 7417228]","[3450538107, 3450538107]"
1762,"[321492, 7392796]",[3350467103]
1763,"[321504, 7392793]","[3360308103, 3340311103, 3340311103, 3360308103]"
1764,"[321508, 7387489]","[3210843103, 3210843103]"
1765,"[321531, 7406880]","[1163950105, 1163950105]"
1766,"[321537, 7424324]","[3560042104, 3560042104]"
1767,"[321547, 7384674]","[3230627105, 3230022104, 3230627105, 3230022104]"
1768,"[321556, 7384634]","[3230627104, 3230557103, 3230557103, 3230627104, 3230557103]"
1769,"[321564, 7420012]","[3500020106, 3500020106]"
1770,"[321567, 7384675]","[3231160103, 3231160103]"
1771,"[321567, 7395265]","[3380305103, 3380305103, 3380305103, 3380305103]"
1772,"[321579, 7381594]","[3050075104, 3050337101, 3050075104, 3050337101, 3050396103, 3052172103, 3052172103, 3050337101]"
1773,"[321580, 7379223]","[3060039103, 3060039103]"
1774,"[321585, 7386952]","[3261511103, 3220002102, 3220002102, 3220002102, 3261511102, 3261511102, 3261511103, 3220002102]"
1775,"[321593, 7379265]","[3053603104, 3053603104]"
1776,"[321601, 7401081]","[1121305103, 1121305103, 1121314102, 1121284103, 1120047102, 1121284102, 1110016105, 1120047102, 1120047102, 1120047102, 1121284103, 1110016105, 1110016104, 1120047103, 1120047103, 1121284102, 1110016104]"
1777,"[321602, 7395207]","[3380029104, 3380029104]"
1778,"[321616, 7399125]","[1121313102, 1121313102]"
1779,"[321619, 7381626]","[3050549106, 3050549106]"
1780,"[321629, 7398705]","[1130043103, 1130043103]"
1781,"[321639, 7403266]","[1120700105, 1090010102, 1090071102, 1090071102, 1090010103, 1090010102, 1090010103]"
1782,"[321643, 7417124]","[3450007103, 3450007103]"
1783,"[321663, 7381443]","[3050319103, 3050319103]"
1784,"[321669, 7404843]","[1160125104, 1160125104]"
1785,"[321670, 7398553]","[1132206102, 1091847106, 5010593105, 1132206102, 1091847106, 5010593105, 1132206103, 1132206103, 5010593105]"
1786,"[321686, 7399813]","[1180053104, 1180053104]"
1787,"[321708, 7386111]",[3260309103]
1788,"[321708, 7402114]","[1120694103, 1120694103]"
1789,"[321709, 7405207]","[1150048106, 1150048106]"
1790,"[321710, 7424597]","[3570006102, 3570006102]"
1791,"[321716, 7394434]","[3380018103, 3380018103, 3370020104, 3370020104, 3370020104]"
1792,"[321720, 7381626]","[3050075103, 3050075103]"
1793,"[321720, 7414988]","[3450008104, 3450009103, 3450008103, 3450008103, 3450009103, 3450008104]"
1794,"[321726, 7392082]","[3340307103, 3340307103]"
1795,"[321727, 7378229]","[3112046104, 3112046104, 3112046104, 3112046104]"
1796,"[321729, 7424389]",[3560075103]
1797,"[321730, 7380144]","[3061104103, 3061104103]"
1798,"[321734, 7381892]","[3070088103, 3052018103, 3052018103, 3070088103, 3050686106, 3050686106, 3070088103]"
1799,"[321734, 7384621]",[3120378103]
1800,"[321739, 7387276]","[3270090104, 970134105, 3270090104, 3270090103, 3220147104, 3220147104, 3211723102, 970134105, 3270090103, 3211723102]"
1801,"[321741, 7423741]","[3570004103, 3570004103]"
1802,"[321742, 7386522]","[3260036103, 3260038104, 3260038104, 3260036103]"
1803,"[321742, 7423093]","[3550322103, 3550322103]"
1804,"[321746, 7389034]","[3300980104, 3300980104]"
1805,"[321755, 7397813]","[1020304103, 1020304103]"
1806,"[321755, 7415267]","[3440049102, 3440049102]"
1807,"[321773, 7394191]","[2680897102, 2680897102]"
1808,"[321776, 7380610]","[3112026103, 3112026103]"
1809,"[321786, 7389182]","[3290468103, 3290468103]"
1810,"[321789, 7387971]","[3291584103, 3291584103]"
1811,"[321791, 7364476]","[2980072103, 2980072103]"
1812,"[321797, 7426807]","[3560109104, 3560013103, 3560109103, 3560109104, 3560109103, 3560053103, 3560053103, 3560109104, 3560109104]"
1813,"[321799, 7388605]","[3300451104, 3300451104]"
1814,"[321804, 7391404]","[5060019102, 3400306103, 5060019102, 3400306103]"
1815,"[321811, 7398814]","[1130824105, 1130824105]"
1816,"[321823, 7400983]","[1091931103, 1091931103]"
1817,"[321827, 7389352]","[3420029103, 3160061103, 3160061103, 3160061104, 3160061104, 3160061105, 3160061105, 3420029103]"
1818,"[321831, 7381105]","[3050491105, 3050491106, 3050491106, 3050491105]"
1819,"[321841, 7394190]","[3381025102, 3381025102]"
1820,"[321843, 7397605]","[1080003104, 1080003104, 1080003103, 1080003103]"
1821,"[321845, 7387930]","[3270999103, 3270999103]"
1822,"[321852, 7391332]","[3341077103, 3341077103]"
1823,"[321855, 7382265]","[3050015104, 3050015104]"
1824,"[321857, 7382586]","[3040481102, 3120007104, 3120007104, 3040481102]"
1825,"[321858, 7382509]","[3040337103, 3040917102, 3040026103, 3040026103, 3040917102]"
1826,"[321859, 7381803]","[3052059103, 3052059104, 3052059103, 3040023103, 3052172104, 3052059104, 3040023103, 3052059104]"
1827,"[321867, 7405808]","[1150327104, 1150327103, 1150327103, 1161863103, 1150327104, 1161863103]"
1828,"[321868, 7382897]","[1020071103, 1020071103, 1020071103, 1020071103]"
1829,"[321871, 7416951]","[3450539105, 3450760103, 3450760103, 3450539105]"
1830,"[321874, 7392394]","[5080082102, 5080082102, 5080082102]"
1831,"[321887, 7384451]","[3230574103, 3230574103, 3220010103, 3220010103, 3220302103, 3230574103, 3220302103, 3230574103]"
1832,"[321887, 7391693]","[3420305103, 3420305103]"
1833,"[321888, 7381581]","[3050032102, 3050039103, 3050039103, 3050032102]"
1834,"[321901, 7384474]","[3220005103, 3220005103]"
1835,"[321905, 7381378]","[3050491107, 3050491107]"
1836,"[321911, 7399492]","[1110001104, 1110001107, 1110001104, 1110001103, 1110001107, 1110001103]"
1837,"[321916, 7380071]","[3050521103, 3050521103]"
1838,"[321921, 7425328]","[3560006105, 3560006105]"
1839,"[321924, 7388647]","[3270974103, 971142103, 971142103, 971142103, 3270974103, 3281437103, 3281437103]"
1840,"[321934, 7387316]","[3280033103, 3280033103, 3261511107]"
1841,"[321936, 7386972]",[3280521103]
1842,"[321946, 7388162]",[3280054101]
1843,"[321950, 7389303]","[3421890103, 3260666105, 3421890103, 3260666105, 3270017103, 3270017103]"
1844,"[321950, 7404885]","[1150363105, 1150363103, 1150363105, 1150048105, 1150048105, 1150048104, 1150048104, 1150363104, 1150048103, 1150048103, 1150041104, 1150041104, 1150363103, 1150363104]"
1845,"[321956, 7383482]","[3040037105, 3040037105]"
1846,"[321968, 7412795]","[3441204103, 3441204103, 3440788103, 3440788103, 3440524107, 3440524106, 3440524107, 3440524106]"
1847,"[321968, 7423475]","[3551092103, 3551092103]"
1848,"[321969, 7405853]","[2571772103, 2571772103, 2571772103, 2571772103]"
1849,"[321975, 7380552]","[3053600104, 3060036104, 3060036103, 3060016102, 3060016102, 3060036103, 3060040104, 3060036104, 3053600104, 3060040104]"
1850,"[321980, 7400400]",[1120317104]
1851,"[321980, 7404781]",[1163796103]
1852,"[321990, 7379865]","[3060413108, 3060413108]"
1853,"[321994, 7392950]","[831087103, 831087103]"
1854,"[322002, 7388695]","[871348103, 871348103, 871348103, 871348103, 960825103, 960825103]"
1855,"[322003, 7377208]","[3060044104, 3060044104]"
1856,"[322005, 7410996]","[1191187103, 1191187103]"
1857,"[322013, 7415298]",[3440013104]
1858,"[322034, 7397791]","[1080001103, 1080001103, 1080004103, 1060030108, 1060030108, 1080007102, 1060563103, 1080007102, 1080004103, 1060563103, 1080006103, 1080006103]"
1859,"[322049, 7424900]","[3560037103, 3560037103]"
1860,"[322059, 7383315]","[3230676103, 3230676103, 3040045103, 3040045103]"
1861,"[322062, 7404966]","[1150026104, 1150026104]"
1862,"[322065, 7411005]","[1191901102, 1191901102]"
1863,"[322070, 7424460]","[3560101103, 3560032103, 3560017103, 3560101103, 3560017103, 3560067103, 3560067103, 3560032103]"
1864,"[322073, 7389356]","[3280010102, 3280010102]"
1865,"[322093, 7381705]","[3060014103, 3060014103]"
1866,"[322103, 7410234]","[1191147103, 1191147103]"
1867,"[322111, 7394665]","[1060003102, 3380312102, 3381002102, 3340319103, 3340319103, 3340319104, 3381002103, 3340319104, 3380312102, 3381002103, 1060302104, 1060302104, 1060003102, 3381002102]"
1868,"[322113, 7382692]","[3050067106, 3050067104, 3050067104, 3050067106]"
1869,"[322120, 7424610]","[3560325103, 3560066103, 3560066103, 3560325103, 3560006104, 3560006104]"
1870,"[322124, 7393391]","[322064101, 322064101]"
1871,"[322125, 7392043]","[3421837103, 3421837103]"
1872,"[322130, 7392039]","[1050011102, 1050011102, 810570104, 810570104, 3300925103, 3162083102, 3162083102, 3300925103]"
1873,"[322135, 7404531]","[1151755103, 1151755103]"
1874,"[322139, 7382717]","[3050067105, 3050067105]"
1875,"[322148, 7400942]","[1110001106, 1110001106]"
1876,"[322150, 7415528]","[3441233103, 3441233103]"
1877,"[322150, 7424350]","[3560552103, 3560552103]"
1878,"[322163, 7387962]","[3270079103, 3270079103]"
1879,"[322165, 7382215]",[3050015103]
1880,"[322188, 7383762]","[3220007103, 3220007103]"
1881,"[322201, 7391922]","[3341529104, 3341529104]"
1882,"[322207, 7367808]","[630662105, 630662105, 630662104, 630662104]"
1883,"[322209, 7382574]","[3040030103, 3051126104, 3051126104, 3040030103]"
1884,"[322213, 7388668]","[680764103, 680764103, 680764102, 680764102]"
1885,"[322221, 7385686]","[3211349103, 3211349103, 3211349104, 3211349104]"
1886,"[322229, 7407164]","[1160334105, 1160334105]"
1887,"[322246, 7410127]",[1190361103]
1888,"[322255, 7395058]","[3380002103, 3380002103]"
1889,"[322265, 7391851]","[3340823104, 3340823104]"
1890,"[322291, 7414469]","[3441237103, 3441237103]"
1891,"[322294, 7389047]","[4670816103, 4670816103, 3270033105, 3162915105, 3162915105, 3270033105]"
1892,"[322299, 7393441]","[870072101, 870072101, 870072101, 870072101, 870072101, 520047103, 870072101, 870072101, 520047103, 870072101, 870072101, 2151392103, 2151392103, 340492102, 860029102, 3410600102, 860029102, 780021101, 780021101, 801281102, 801281102, 801824103, 801824103, 1030967101, 861035103, 1030967101, 1030967101, 821854101, 821854101, 821854102, 821854102, 1021157103, 1021157103, 3190901101, 3410600102, 340492102, 861035103, 3190901101, 620523102, 960329103, 960329104, 960329104, 620523102, 960329103, 571127102, 571127102]"
1893,"[322309, 7382537]","[3050067103, 3050067103, 3050067103, 3050067103, 3050067103, 3050067103, 3040481103, 3040035104, 3040035104]"
1894,"[322314, 7383538]","[3240746103, 3230015103, 3240746103, 3230015103, 3230015104, 3230015104]"
1895,"[322315, 7414763]","[3441261104, 3441261103, 3441261104]"
1896,"[322316, 7397726]",[1060021105]
1897,"[322319, 7393441]","[3361429103, 3361429103]"
1898,"[322330, 7404929]","[1163798102, 1163798102]"
1899,"[322347, 7414720]","[3441238103, 3441238103]"
1900,"[322355, 7420285]","[3500008104, 3500008104, 3500008103]"
1901,"[322357, 7387725]","[3281409102, 3270100103, 3270100103, 3270123103, 3182791104, 3182791104, 3221523103, 3221523103, 3270123103, 3281409102]"
1902,"[322365, 7382579]","[3052000102, 3052000102, 3052000102, 3052000102]"
1903,"[322368, 7383576]","[3261168103, 3261168103]"
1904,"[322372, 7390565]","[3311366103, 3311366103]"
1905,"[322379, 7399581]","[330350105, 330350104, 330350104, 330350105]"
1906,"[322380, 7399576]","[1110043104, 1110043104]"
1907,"[322382, 7424026]","[3560089102, 3560089102]"
1908,"[322392, 7413207]","[3440788104, 3440788104]"
1909,"[322393, 7380618]","[3111095102, 3111095102]"
1910,"[322407, 7424019]","[3560076103, 3560076103]"
1911,"[322408, 7424024]","[3560112104, 3560112105, 3560112104, 3560112106, 3560112105, 3560112106]"
1912,"[322430, 7405020]","[1180058103, 1180058103, 1180058103]"
1913,"[322433, 7385716]","[3220088103, 3220088103, 3220088103, 3231747102, 3220088103, 3210104103, 3213861103, 3210104103, 3270073103, 3220111102, 3220111102, 3270073103, 3220111103, 3220111103, 3213861103, 3231747102]"
1914,"[322435, 7385782]","[3191100102, 3210868103, 3191100102, 3210868103, 3012549102, 3012549102, 3000477104, 3000477104]"
1915,"[322447, 7426540]","[3560056103, 3560025103, 3560008103, 3560056103, 3560008103, 3563923103, 3560056104, 3560025103, 3570019102, 3560056104, 3570019102, 3560069103, 3560069103, 3563923103]"
1916,"[322448, 7383548]","[3041040102, 3041040102]"
1917,"[322450, 7382927]","[3041467104, 3040022103, 3040029103, 3041467104, 3040029104, 3040022103, 3040029103, 3040029104]"
1918,"[322452, 7392645]","[3220102102, 2131720103, 3410309101, 3410309101, 2131720103, 3220102102]"
1919,"[322460, 7392289]","[591813103, 3050109101, 3050109101, 591813103, 3050109101, 3050109101, 3050109101, 3050109101, 221676103, 221676103, 591813103, 591813103]"
1920,"[322467, 7390638]","[3164154103, 3164154103]"
1921,"[322473, 7405993]","[1160312105, 1160312105]"
1922,"[322485, 7422015]","[3551153107, 3551153106, 3551153107, 3551153106]"
1923,"[322486, 7405319]","[1160022104, 1160022104, 1160022104, 1160022104, 1160375102, 1161870103, 1160375102, 1161870103]"
1924,"[322495, 7393440]","[2400023104, 2400023104]"
1925,"[322508, 7424049]","[3560026103, 3560026103]"
1926,"[322508, 7424050]","[3560020104, 3560020104]"
1927,"[322509, 7424065]","[3560076104, 3560076104]"
1928,"[322511, 7383531]","[3203073103, 3203073103, 3203073103]"
1929,"[322523, 7392847]","[470015103, 800124101, 800124101, 850660103, 300831103, 371058104, 371058104, 840657101, 371058104, 300831103, 840657101, 840657101, 840657101]"
1930,"[322537, 7400104]","[1111121102, 1110007103, 1110007103, 1111121102]"
1931,"[322538, 7380402]","[1101274103, 1101274103]"
1932,"[322541, 7385359]","[3220023104, 3220023105, 3221142103, 3221142103, 3221142102, 3221142102, 3220023105, 3220023104]"
1933,"[322545, 7381520]","[3290795102, 3290795102]"
1934,"[322573, 7407097]","[1160394105, 1160394105]"
1935,"[322574, 7407097]","[1160040104, 1160040104]"
1936,"[322575, 7392615]","[5070042103, 5070042103, 490074103, 5070042103, 490074103, 3290023103, 3290023103]"
1937,"[322579, 7392057]","[3361429104, 3361429104]"
1938,"[322581, 7404843]","[1160086103, 1160086103]"
1939,"[322586, 7382361]","[3050052103, 3050052103]"
1940,"[322591, 7405925]","[1160312104, 1160312104]"
1941,"[322596, 7391261]","[3420476103, 3420476103]"
1942,"[322640, 7405227]","[1161784103, 1161784103]"
1943,"[322644, 7400269]","[1110018103, 1110018103]"
1944,"[322656, 7405777]","[1161784104, 1161784104]"
1945,"[322658, 7381335]",[3050077103]
1946,"[322659, 7387131]","[3221105103, 3221105103]"
1947,"[322661, 7396921]","[870052103, 870052103, 870052103, 1070030104, 1070030104, 1070030103, 870052103, 1070030103, 870052103]"
1948,"[322684, 7392655]","[5030050102, 5030050102, 801512102, 371049102, 281714103, 281714103, 3000326103, 3170113104, 3170113104, 801512102, 3170788101, 3170788101]"
1949,"[322689, 7390294]","[3270136103, 3270136103]"
1950,"[322697, 7407321]","[1160098103, 1160098103]"
1951,"[322709, 7357911]","[2990343104, 2990343104]"
1952,"[322717, 7396871]","[1041789103, 3401114102, 3401114102, 3401114102, 1041789103, 1041789103, 1041789103]"
1953,"[322725, 7406216]","[1160438103, 1160438103]"
1954,"[322726, 7380905]","[3060027103, 2640045105, 3060027103]"
1955,"[322727, 7400473]","[1110046105, 1110046105]"
1956,"[322729, 7391972]","[3340311105, 3340311105, 3340311104, 3340311104]"
1957,"[322732, 7388426]","[3270018103, 3270043103, 3270043103, 3270018103]"
1958,"[322749, 7396945]","[821902103, 3162268103, 821902102, 821902102, 821902103, 3162268103, 3162268103, 3162268103]"
1959,"[322750, 7385146]","[3221122103, 3221122103, 3190016104]"
1960,"[322754, 7388399]","[3270016103, 3270016103]"
1961,"[322754, 7394076]","[3380837104, 3380837104, 3380837102, 3380837102]"
1962,"[322757, 7389583]","[840669102, 840669102]"
1963,"[322757, 7397107]","[1230050101, 1230050101]"
1964,"[322768, 7380158]","[3060022104, 3060022103, 3060022104, 3060414104, 3061016103, 3060414104, 3060022104, 3060026103, 3060022104, 3060026103, 3060022103, 3061016103]"
1965,"[322771, 7380721]","[3060008102, 3060335103, 3060335103, 3060008102]"
1966,"[322773, 7385169]","[3221073104, 3221073104, 3291678103, 3291678103, 3221071102, 3221073103, 3221073103, 3221071102]"
1967,"[322777, 7380838]","[3060015101, 3060015101, 3060015101, 3060015101]"
1968,"[322779, 7389509]","[400776103, 400776103, 400776103, 5150053102, 1710004102]"
1969,"[322785, 7422933]","[3560096106, 3560096106, 3560076105, 3560076105]"
1970,"[322788, 7404891]","[1161776104, 1161776104]"
1971,"[322790, 7407021]","[1160588103, 1160588103, 1160588103]"
1972,"[322794, 7383105]","[3040334102, 3040037103, 3040037103]"
1973,"[322795, 7394321]","[4890359103, 4890359103, 3270010101, 3270010101, 3270010101]"
1974,"[322797, 7418926]","[3500999103, 3500999103, 3500026104, 3500026104]"
1975,"[322803, 7389195]","[3291587102, 3291587102]"
1976,"[322806, 7383098]","[3040037104, 3040037104]"
1977,"[322811, 7405827]","[1160010102, 1160050102, 1160050102, 1160344104, 1160008103, 1160010102, 1160008103, 1160344104, 1160344105]"
1978,"[322811, 7407077]","[1160339104, 1160041103, 1160339104, 1160041103]"
1979,"[322818, 7380870]","[3060333103, 3060333103]"
1980,"[322823, 7394009]","[3380003104, 3380003104, 3380358104, 3380358104, 3380358104, 3380358104, 3380358104, 1060019103, 1060019103]"
1981,"[322823, 7419370]","[3500027103, 3500027103]"
1982,"[322837, 7358167]","[2990020103, 2990020103, 2990020103, 2990020103, 2990010103, 2990010103]"
1983,"[322840, 7394317]","[4951445103, 1031036105, 3350634104, 1031036105, 3350634104, 3350634104, 3350634104, 3350634104, 3350634104, 3350634104, 3350634104, 4951445103, 4810542103, 550034103, 782822101, 3381247101, 782822101, 550034103, 782822101, 550034103, 782822101, 3380047101, 3380047101, 3380047101, 3290030102, 4810542103, 3381247101, 4961488101, 4994817103, 4961488101, 4994817103]"
1984,"[322845, 7405830]","[1160334106, 1160334106]"
1985,"[322851, 7415898]","[3450036102, 3450036102]"
1986,"[322862, 7392523]","[2091555103, 791275102, 791275102, 2091555103]"
1987,"[322867, 7387008]","[3221143102, 3221143102, 3221131102, 3221131102]"
1988,"[322877, 7382303]","[3050303103, 3050303103, 3052300102, 3050686105, 3050686105, 3052300102]"
1989,"[322882, 7399983]","[1110049103, 1110049103]"
1990,"[322884, 7387034]","[3270135103, 3270135103, 3270135104, 3270135103, 3270135104, 3270135104, 3270135104, 3270135104, 3270135104, 3270135103]"
1991,"[322885, 7392533]","[850749102, 850749102]"
1992,"[322885, 7424829]","[3570308102, 3570308102, 3560015105, 3560015105, 3560313103, 3560108103, 3560015104, 3560027103, 3560027103, 3560027104, 3560027104, 3560108103, 3570019104, 3570015103, 3570003106, 3562278104, 3562278104, 3570003105, 3570003105, 3570019104, 3570003106, 3570007103, 3570007103, 3570009104, 3570009104, 3560125103, 3570015103, 3560116103, 3570015104, 3570015104, 3570015104, 3560015103, 3560015103, 3560015104, 3570015104, 3560313103, 3560116103, 3560125103]"
1993,"[322886, 7394563]","[3370950103, 3370950103]"
