,coord,frequentadores
7688,"[326215, 7379259]","[2791347101, 2791347101]"
7689,"[326216, 7384442]","[1050051101, 1050051102, 1050051101, 1050051102, 1050051101, 1050051101, 1050051102, 1050051102]"
7690,"[326218, 7414007]","[3430533102, 3430535101, 3430537101, 3430535101, 3430533102, 3430537101, 3430537101, 3430537101]"
7691,"[326220, 7383904]","[3080002101, 3080002101]"
7692,"[326222, 7382781]",[3020673103]
7693,"[326222, 7391607]","[3170541101, 3170541101, 3170541101, 3170541103]"
7694,"[326224, 7371591]",[2921009101]
7695,"[326224, 7384015]","[3001036101, 3001036101, 3001036102, 3001036102]"
7696,"[326224, 7394200]","[3150148101, 3150148101, 3150148101, 3150148101, 3150148101]"
7697,"[326225, 7386822]","[3270094103, 840078103, 3270094103, 840078103]"
7698,"[326229, 7385706]","[3030326101, 3030326101, 3030326101]"
7699,"[326229, 7387794]",[3182562102]
7700,"[326232, 7383751]","[4680413102, 4680413102, 4680413102, 4680413102]"
7701,"[326234, 7383622]","[3590021102, 3590021102]"
7702,"[326239, 7388177]","[3181529101, 3181529101]"
7703,"[326239, 7398210]","[990335101, 990335101, 990335102]"
7704,"[326239, 7404277]","[1220028104, 1220028101, 1220028104, 1220028101, 1220028105]"
7705,"[326240, 7392082]","[1310432101, 2980727103, 2980727103, 1310432101]"
7706,"[326241, 7387067]","[3170564103, 3170564103]"
7707,"[326242, 7383814]","[4750035102, 4750035102, 4750035102, 4750035102]"
7708,"[326242, 7393306]","[3070028102, 3070028102]"
7709,"[326243, 7383034]","[300744101, 300744101]"
7710,"[326245, 7383264]","[3030588105, 3030588105, 3030588105, 3030588105]"
7711,"[326246, 7364487]",[2980484102]
7712,"[326246, 7379886]","[3060022102, 3060022102]"
7713,"[326247, 7385226]","[821639102, 821639102, 821639102]"
7714,"[326247, 7391276]",[3170022102]
7715,"[326250, 7385241]","[2980324102, 2980324102, 2980324102]"
7716,"[326251, 7385072]","[2930995101, 2930995101, 2930995101]"
7717,"[326251, 7397873]","[2960030101, 2960030101]"
7718,"[326252, 7402518]","[2531121102, 2531121102]"
7719,"[326253, 7396244]","[1010010101, 1010010101, 1010010101, 1010010101, 1010010101, 1010010101]"
7720,"[326261, 7385651]","[3150325104, 3150325104, 3150325104, 3150325104]"
7721,"[326263, 7397254]","[1001680102, 1001680102, 1001680101]"
7722,"[326264, 7386914]",[3203398101]
7723,"[326264, 7392092]","[5162821102, 5162821102, 5162821102, 5162821102]"
7724,"[326264, 7404381]","[1250054101, 1250054101, 1250054101]"
7725,"[326266, 7386418]","[661500101, 661500101]"
7726,"[326266, 7389964]","[3170003101, 3170003101, 3170003101, 3170003101, 3170003101, 3170003101]"
7727,"[326267, 7386850]","[3220016101, 3220016101, 3220016101, 3220016101]"
7728,"[326267, 7421277]","[3510383102, 3510383102]"
7729,"[326268, 7389973]","[3170339102, 3170339102, 3170339102, 3170339102, 3170339102, 3170339102]"
7730,"[326269, 7383812]","[3121407101, 3121407101]"
7731,"[326269, 7397606]","[5160016102, 5160016102]"
7732,"[326270, 7397892]","[170082103, 170082103]"
7733,"[326271, 7383210]","[3020643106, 3020643102, 3020643106, 3020643102, 3020643102, 3020643102, 3020643106, 3020643106]"
7734,"[326271, 7392754]","[362839101, 4370398105, 5000015204, 5000015204, 5000015204, 362839101, 3260620104, 5161591103, 4370398105, 362839101, 5161591103, 3280528102, 531450103, 531450103, 362839101, 3280528102, 5000015204, 4640461101, 1670555103, 1670555103, 3910023101, 531450103, 3260620104, 531450103, 3910023101, 4640461101]"
7735,"[326275, 7402207]","[1530015103, 1530015103]"
7736,"[326276, 7384068]","[2512071101, 2512071101]"
7737,"[326276, 7391268]",[3170063103]
7738,"[326280, 7386420]","[511231101, 740665102, 740665102, 740665102, 740665102, 3210091101, 3210091101, 3161670103, 3161670103, 390031102, 3161670103, 3161000102, 3161000102, 720045101, 720045101, 3161670103, 2690827101, 2690827102, 511231101, 1100607104, 1950452101, 1100607104, 180988101, 800111101, 180988101, 341313101, 341313101, 3211059102, 3211059102, 3211059102, 3210863103, 3211059102, 3211059102, 3210863103, 3210863103, 390031102, 2690827101, 221708102, 221708102, 2570036102, 3203073103, 1470014103, 1470014103, 2900009102, 2900009102, 221708102, 2220050105, 2220050105, 2220050105, 2220050105, 321839102, 3203073103, 321839102, 840555101, 840555101, 2570036102, 840555101, 840555101, 4610673102, 4610673102, 4610673102, 4610673102, 221708102, 511231101, 511231101, 321839102, 3203073103]"
7739,"[326281, 7391322]","[3170497105, 3170497104]"
7740,"[326282, 7385412]","[3053818101, 3053818101]"
7741,"[326283, 7383358]","[2861537102, 2861537102]"
7742,"[326283, 7383602]","[3030007102, 3030007102, 3030007102, 3030007102, 3030007102, 3030007102]"
7743,"[326283, 7392864]","[880105101, 880105101, 880105101, 880105101, 880091102, 880091102, 321901101, 321901101, 1051208101, 1050019102, 1050019102, 1051208101]"
7744,"[326284, 7385617]","[2770032102, 2770032102]"
7745,"[326284, 7386079]","[4960036102, 591671102, 4960036102, 4960036102, 4960036102, 510038104, 510038104, 510038104, 2210488104, 510038104]"
7746,"[326284, 7397964]","[2720519103, 2720519103]"
7747,"[326285, 7375832]","[2890026101, 2890026101]"
7748,"[326285, 7397919]","[170330102, 1390829101, 5140026102, 1390829101, 4990117101, 1030744103, 4990117101, 170330102, 1180387102, 5140026102, 1101153102, 1101153102, 1180387102, 1030744103]"
7749,"[326289, 7395892]","[3401113102, 3401113102, 3401113102, 3401113102, 3401113102, 3401113102, 3401113102]"
7750,"[326290, 7395302]","[950065101, 950065101, 950065101, 950065101]"
7751,"[326294, 7389466]",[3170113101]
7752,"[326296, 7387138]","[4220017102, 4220017102]"
7753,"[326298, 7380273]","[3231750102, 3231750102]"
7754,"[326298, 7391337]",[3170410103]
7755,"[326298, 7397349]","[1160409103, 1160409103]"
7756,"[326302, 7384048]","[680721103, 680721103]"
7757,"[326302, 7384087]","[3181251101, 3181251101]"
7758,"[326302, 7393333]","[820883101, 820883101, 820883101, 820883101]"
7759,"[326304, 7384229]","[4240518102, 4240518102]"
7760,"[326305, 7403087]",[1250009101]
7761,"[326306, 7390930]","[3191037101, 3191037101, 3191037101, 3191037101]"
7762,"[326308, 7370387]","[521060101, 521060101]"
7763,"[326308, 7383182]","[3021343101, 3021343101, 3021343101, 3021343101]"
7764,"[326314, 7397112]","[3291791102, 3291791102, 3291791101, 3291791101]"
7765,"[326315, 7396977]","[1020477102, 1020477102, 1020477102, 1020477102]"
7766,"[326315, 7398807]","[2050606102, 2050606102]"
7767,"[326317, 7382364]","[4721828101, 4721828101]"
7768,"[326317, 7385663]","[2330019104, 2330019104, 2330019104, 2330019104, 2330019104]"
7769,"[326317, 7387354]","[1041328101, 1041328101, 261315102, 261315102, 261315102]"
7770,"[326317, 7404977]","[1220041101, 1220041101]"
7771,"[326320, 7382545]","[3020450101, 3020450101]"
7772,"[326321, 7383387]","[3021396101, 3021396101, 3021396101, 3021396101]"
7773,"[326322, 7390154]","[1541410101, 1541410101, 1541410101, 1541410101]"
7774,"[326323, 7374093]","[2910829102, 2910829102, 2910829102, 2910829102]"
7775,"[326323, 7404238]","[3200075101, 3200075101]"
7776,"[326327, 7397295]","[1070909102, 1070909102]"
7777,"[326327, 7398518]","[990451101, 990451101, 990451101, 990451101, 990451101]"
7778,"[326332, 7372501]","[2920018102, 2920018102]"
7779,"[326333, 7383406]","[3030588101, 3030588101, 3030588101, 3030588101]"
7780,"[326334, 7393363]","[1041356101, 1041356101, 1041356101, 1041356101]"
7781,"[326336, 7376323]",[2891575102]
7782,"[326336, 7387329]","[5040044101, 5040044101]"
7783,"[326337, 7364941]","[2980389101, 2980389101]"
7784,"[326337, 7387413]","[1861288101, 1861288101, 1861288101, 1861288101]"
7785,"[326338, 7371482]","[2920038105, 2920038105, 2920038105, 2920038105]"
7786,"[326338, 7379738]","[630615101, 630615101]"
7787,"[326338, 7397586]","[2491418103, 2491418103]"
7788,"[326339, 7401556]","[1250427101, 1250427101, 1250427101, 1250427101]"
7789,"[326346, 7385209]","[2690460101, 2690460101, 2690460101, 2690460101, 2690460102, 2690460102, 2690460102, 2690460102]"
7790,"[326346, 7391993]","[3170384101, 3170384101]"
7791,"[326347, 7392752]","[281644103, 281644103, 281644103, 281644103]"
7792,"[326347, 7398496]","[2980055106, 2980055106]"
7793,"[326349, 7387368]","[3180033101, 3180033102, 3180033102, 3180033101, 3180033101, 3180033102, 3180033102, 3180033101, 3180033101, 3180033101, 3180033101, 3180033101]"
7794,"[326350, 7361235]","[2980310101, 2980310101]"
7795,"[326351, 7389776]","[3170051201, 3170051202]"
7796,"[326351, 7393928]","[960825101, 960825101, 960825102]"
7797,"[326354, 7404891]","[1221385101, 1221385101]"
7798,"[326355, 7371397]","[2921104101, 2921104101]"
7799,"[326360, 7397348]","[1001496101, 1001496101, 1001496101, 1001496101]"
7800,"[326362, 7377191]","[2920360101, 3440049102, 3440049102]"
7801,"[326362, 7393389]","[4940017101, 890020101, 890020101, 4940017101, 4940017101, 890020101]"
7802,"[326363, 7383124]","[3070348102, 3070348102, 3070348102]"
7803,"[326363, 7421197]",[3510018102]
7804,"[326364, 7395183]","[2050316102, 2050316102]"
7805,"[326365, 7371402]","[2921104102, 2921104102, 2921104102, 2921104102]"
7806,"[326365, 7386204]","[5150033104, 5150033104, 800092102, 800092102, 800092102, 5150033104, 800092102, 5150033104]"
7807,"[326366, 7386190]","[3170649102, 3170649102, 3170649102, 3170649102]"
7808,"[326366, 7386211]","[3011699101, 3011699101]"
7809,"[326367, 7379694]",[3130311101]
7810,"[326367, 7394337]","[950017101, 950017101]"
7811,"[326367, 7401488]","[1261066102, 1261066102]"
7812,"[326368, 7372975]","[4730372102, 4730372102]"
7813,"[326368, 7398720]","[40036101, 40036101, 40036101]"
7814,"[326370, 7385200]",[2780515102]
7815,"[326370, 7385563]","[3181113102, 3181113102]"
7816,"[326370, 7391101]","[3170070103, 3170070104]"
7817,"[326371, 7383942]","[1420359101, 3020993102, 1420359101, 3020993102, 1420359101, 1420359101, 1420359101]"
7818,"[326371, 7397779]","[2660301104, 1160100103, 2660301104, 1190352102, 1050026102, 1050026102, 1190352102, 1160100103, 1160100103, 1160100103, 1190352102]"
7819,"[326372, 7383760]","[3001182101, 3001182101, 3001182101, 3001182101]"
7820,"[326373, 7373338]","[2921141101, 2921141101, 2921141101, 2921141101]"
7821,"[326373, 7382359]","[281528102, 281528102]"
7822,"[326375, 7369954]","[2920533101, 2920533101, 2920533101, 2920533101, 2920533101]"
7823,"[326376, 7392565]","[890304104, 4620495103, 760670101, 511795101, 511795101, 4620495103, 511795101, 511795101]"
7824,"[326377, 7374259]",[2910024101]
7825,"[326378, 7394184]","[950840102, 950840102]"
7826,"[326379, 7364695]","[2980382101, 2980382101]"
7827,"[326380, 7382970]","[3211790101, 3211790101]"
7828,"[326382, 7384141]","[3401250101, 3401250101, 3401250101, 3401250101]"
7829,"[326385, 7371168]","[2871510102, 2871510102, 2871510102, 2871510102, 2871510102, 2871510102, 2871510102, 2871510102]"
7830,"[326385, 7397864]","[1164081104, 1164081104]"
7831,"[326386, 7402546]","[1250673101, 1250673101, 1250673101, 1250673101]"
7832,"[326386, 7404203]","[1230037101, 1230037102]"
7833,"[326388, 7373687]","[2910833104, 2910833104]"
7834,"[326388, 7395602]","[2940408101, 2940408101]"
7835,"[326389, 7402506]",[1250014102]
7836,"[326390, 7386038]","[3410031102, 3410031102, 3410031102]"
7837,"[326393, 7399893]","[1110023102, 1110023102]"
7838,"[326396, 7383786]","[3070934104, 3070934104]"
7839,"[326397, 7402450]",[1250506101]
7840,"[326398, 7384112]","[3200080101, 3200080101]"
7841,"[326399, 7392377]","[810010104, 680757101, 660830101, 810010104, 660830101, 680757101, 680757101, 680757101, 1110017101, 870433101, 870433101, 660830101, 1110017101, 1110017101]"
7842,"[326399, 7392647]","[820610101, 820610101, 4980025103, 4980025103, 4840420102, 4840420102, 4980025103]"
7843,"[326400, 7395562]","[950053104, 950053101, 950053104, 950053101, 950053104, 950053104, 950053101, 950053101]"
7844,"[326401, 7378956]","[4552025101, 4552025101]"
7845,"[326402, 7392781]","[710334102, 710334102]"
7846,"[326402, 7393807]","[571519102, 571519102, 571519102, 571519102]"
7847,"[326402, 7399347]","[3440031101, 3440031101, 3440031101, 3440031101]"
7848,"[326403, 7399349]","[2820914103, 2820914103]"
7849,"[326404, 7397324]","[1021281102, 1021281102, 1021281102, 1021281102]"
7850,"[326405, 7383816]","[4740406102, 4740406102]"
7851,"[326406, 7390418]","[3170042104, 3170042105, 3170042102, 3170042104, 3170042102, 3170042104, 3170042104, 3170042102]"
7852,"[326406, 7397549]","[1000452101, 1000452101]"
7853,"[326407, 7393856]","[1020020102, 1020020102, 1020020102, 1020020102]"
7854,"[326408, 7387339]","[810591102, 810591102, 810591102, 810591102]"
7855,"[326410, 7390493]","[3170086101, 3170086104, 3170086103, 3170086102]"
7856,"[326410, 7392348]","[1020948101, 1020948101]"
7857,"[326410, 7398493]","[2461283101, 2461283101]"
7858,"[326411, 7395545]","[950517102, 950517102, 950517102]"
7859,"[326412, 7383254]","[3221142101, 3221142101, 3221142101, 3052470103, 3052470103, 3221142101]"
7860,"[326412, 7386192]","[940327101, 940327101, 940327101, 940327101]"
7861,"[326413, 7404058]",[1230050102]
7862,"[326414, 7397357]","[3510029101, 3510029101]"
7863,"[326415, 7392696]","[622052102, 410433101, 410433101, 622052102, 1180029102, 1180029102]"
7864,"[326416, 7385823]","[3000470101, 3000470101]"
7865,"[326417, 7378098]","[2721722103, 2721722103]"
7866,"[326418, 7396146]","[880001101, 880001101]"
7867,"[326419, 7394888]","[1050019101, 1050019101]"
7868,"[326419, 7398028]","[1671517102, 1671517102, 1671517102, 1671517102, 1671517102, 1671517102]"
7869,"[326420, 7397732]","[4952366103, 4952366103, 5040032102, 5040032102, 920317101, 920317101, 920317101, 920317101]"
7870,"[326422, 7383843]","[2782003101, 2782003101]"
7871,"[326424, 7384602]","[3163647103, 3163647103]"
7872,"[326424, 7392311]","[4941402104, 4941402104]"
7873,"[326425, 7397594]","[870343102, 870343102, 910560101, 870343102, 910560101, 870343102]"
7874,"[326426, 7399033]","[1160315103, 1160315103, 1160315103]"
7875,"[326430, 7386643]","[3180956102, 570986102, 570986102, 3180956102, 4503888102, 180018103, 431257102, 180018103, 570986102, 530482101, 530482101, 360691103, 4503888102, 161231101, 161231101, 431257102, 4503888102, 180018103, 570986102, 360691103, 801281101, 801281101]"
7876,"[326430, 7395051]","[920017104, 920017104]"
7877,"[326431, 7379368]","[2940043101, 2940043101]"
7878,"[326433, 7393742]","[1280551102, 1280551102]"
7879,"[326433, 7395586]","[950053102, 950053102, 950053102, 950053102]"
7880,"[326433, 7400971]","[1230858105, 1230858105]"
7881,"[326434, 7397659]","[1800338101, 1800338101]"
7882,"[326437, 7390087]","[3170726101, 3170726101, 3170726102, 3170726102]"
7883,"[326438, 7386580]","[2680932101, 2680932101, 2680932101]"
7884,"[326443, 7377666]","[2871406101, 2871406101, 2871406101, 2871406101, 2871406101]"
7885,"[326444, 7395172]","[900070102, 900070102, 900070102, 900070102, 900070102, 900070102, 900070102, 900070102, 900070102, 900070102, 900070102, 900070102]"
7886,"[326445, 7383581]","[2821284101, 2821284101, 2821284101, 2821284101]"
7887,"[326446, 7387439]","[1130306104, 1130306104, 1130306104, 1130306104, 1130306104]"
7888,"[326446, 7393254]","[3360910101, 1420998105, 1420998105, 1420998105, 3360910101]"
7889,"[326446, 7393255]","[970015104, 970015104, 970015104, 970015104, 970015104]"
7890,"[326447, 7403923]","[1231305101, 1231305101]"
7891,"[326448, 7403984]","[1231270101, 1231270101]"
7892,"[326449, 7397483]","[960023101, 960023101]"
7893,"[326450, 7419095]","[3510016102, 3510016102]"
7894,"[326451, 7389571]",[3170778105]
7895,"[326452, 7398493]","[1220049102, 1220325104, 1220325104]"
7896,"[326453, 7386291]","[3300320102, 3300320102]"
7897,"[326454, 7405452]","[1210693101, 1210693101]"
7898,"[326458, 7385238]","[2871422101, 2871422104, 2871422101, 2871422101, 2871422101, 2871422104, 2871422101, 2871422101, 2871422101]"
7899,"[326458, 7388125]","[3180322104, 3180322104]"
7900,"[326458, 7397849]","[3230557102, 3230557102]"
7901,"[326459, 7400023]","[1260044101, 1160083101, 1160083101, 1260044101]"
7902,"[326460, 7383387]","[2510015101, 2510015101]"
7903,"[326460, 7383479]","[3020984102, 3020984102]"
7904,"[326460, 7390188]",[2950311101]
7905,"[326462, 7395567]","[1211389101, 1211389101]"
7906,"[326463, 7379593]","[2900035102, 2900035102]"
7907,"[326465, 7387935]","[3140033104, 3140033104]"
7908,"[326465, 7394578]","[951113101, 951113101, 951113101, 951113101, 951113101, 951113101, 951113101]"
7909,"[326466, 7391102]","[3170018101, 3170018101, 3170018101]"
7910,"[326468, 7383230]","[3150478101, 3150478101]"
7911,"[326469, 7380834]","[3130354101, 3130354101]"
7912,"[326469, 7393688]","[5050580101, 5050580101]"
7913,"[326470, 7393334]","[960043101, 960043101]"
7914,"[326471, 7383374]","[261337103, 261337103]"
7915,"[326472, 7384189]","[4611264102, 3163055105, 4611264102, 3163055105, 3163055101, 3163055101]"
7916,"[326472, 7387930]","[4730048102, 510994102, 510994102, 4730048102, 4730048102]"
7917,"[326472, 7405522]",[1211961101]
7918,"[326473, 7382947]","[3071373102, 3071373102]"
7919,"[326473, 7398003]","[991159104, 991159103, 991159103, 991159103, 991159104, 991159104, 991159103, 991159103, 991159104, 991159103, 991159104, 991159104]"
7920,"[326474, 7403493]","[1260043102, 1260043102]"
7921,"[326475, 7399369]","[1410568101, 1410568101, 1411749101, 1410568104, 1270002103, 1410568101, 1410568101, 1270002103, 1411749101, 1410568101, 1410568104]"
7922,"[326476, 7374194]","[2880302104, 2880302104]"
7923,"[326476, 7396745]","[1010013101, 1010013101]"
7924,"[326478, 7386603]","[850561102, 850561102, 850561102, 850561102]"
7925,"[326479, 7383466]","[2890048102, 2890048102, 2890048102]"
7926,"[326479, 7393961]","[580322101, 580322101]"
7927,"[326479, 7400189]","[1260516104, 1260516104]"
7928,"[326480, 7392600]","[630897102, 630897102]"
7929,"[326482, 7376333]","[2180454101, 2180454101, 2180454101]"
7930,"[326482, 7385564]","[1041161101, 1041161101, 1041161101, 1041161101, 1041161101, 1041161101]"
7931,"[326483, 7382940]","[2780622101, 2780622101]"
7932,"[326483, 7393225]","[1570848101, 1570848101]"
7933,"[326485, 7387917]",[2831090102]
7934,"[326486, 7375949]",[2980133103]
7935,"[326486, 7393495]","[1070707101, 1070707101, 1070031102, 230703103, 230703103, 230703103, 1070707101, 230703103, 931233104, 1070707101, 931233104, 760754101, 760754101, 1070031102]"
7936,"[326486, 7395063]","[970132101, 970132101, 970132101, 840118101, 840118101, 970132101, 840118101, 840118101]"
7937,"[326487, 7394523]","[3190011101, 3190011101]"
7938,"[326489, 7377448]","[3381421104, 3381421104]"
7939,"[326489, 7386646]","[3411673102, 3411673102, 3153221102, 3153221102, 3411673102, 743768103, 3411673102, 743768103]"
7940,"[326489, 7392654]","[3321463101, 3321463101, 3321463101, 3321463101, 880859101, 880859101]"
7941,"[326490, 7385509]","[2860900101, 2860900101]"
7942,"[326493, 7383955]","[1220304103, 1220304103, 1220304103, 1220304103]"
7943,"[326493, 7397347]","[1051135101, 1051135101]"
7944,"[326495, 7392593]","[2090309103, 2811427101, 690017101, 690017101, 2570020102, 2570020102, 2811427101, 690017101, 2090309103, 2570020102, 2090309103, 690017101, 690017101, 690017101, 2811427101, 2811427101, 2811427101, 3560028102, 3560028102, 2570020102, 2811427101]"
7945,"[326495, 7395515]","[950697101, 950697101, 950697101, 950697101]"
7946,"[326497, 7400200]","[1271134103, 1271134103]"
7947,"[326501, 7392400]","[5031267103, 5031267103]"
7948,"[326502, 7381311]","[790829101, 790829101]"
7949,"[326503, 7395578]","[950021105, 950021105, 950021105]"
7950,"[326507, 7382651]","[4620048101, 4620048101]"
7951,"[326507, 7389940]","[3170563101, 3170563101]"
7952,"[326509, 7392595]","[4980048103, 4980048103]"
7953,"[326511, 7383721]","[3011284103, 3011284103]"
7954,"[326511, 7398884]","[71477103, 71477103, 71477103]"
7955,"[326512, 7385075]","[2830686101, 2830686101]"
7956,"[326513, 7383710]","[3021084103, 3021084103, 730889103, 730889103]"
7957,"[326514, 7379159]","[2870048102, 2870048102, 2870048102, 2870048102]"
7958,"[326516, 7377178]","[3153203102, 3450040102, 3153203102]"
7959,"[326516, 7378941]",[3271239102]
7960,"[326518, 7374023]","[2880043102, 2880043102]"
7961,"[326520, 7383736]",[801876103]
7962,"[326520, 7393959]","[3300932101, 3300932101, 3300932101, 3300932101, 3300932102, 3300932102, 3300932102, 3300932102]"
7963,"[326520, 7402841]","[1251088102, 1251088102, 1251088101, 1251088102, 1251088101, 1251088101, 1251088101, 1251088102]"
7964,"[326522, 7393537]","[740625102, 740625102, 740625102, 740625102, 740625102]"
7965,"[326525, 7384424]","[4620051103, 4620051103]"
7966,"[326526, 7397583]","[901250101, 901250101, 901250101, 2180599102, 2180599102, 901250101]"
7967,"[326529, 7385261]","[70952103, 70952103, 70952103]"
7968,"[326533, 7383469]","[3090005101, 3090005101]"
7969,"[326533, 7386696]","[3190034101, 3170070101, 1530596102, 3190063101, 3190063101, 3190034101, 950580102, 950580102, 950580102, 1530596102, 601083102, 950580102]"
7970,"[326534, 7379029]","[3130354103, 3130354103, 3130354103]"
7971,"[326534, 7392903]","[5130513101, 5130513101, 1010339101, 1010339101, 2090002101, 810710102, 2090002101, 2090002101, 2090002101, 810710102, 5130513101]"
7972,"[326535, 7379106]","[3090068104, 3090068104, 3090068104]"
7973,"[326535, 7382684]","[920005102, 920005102]"
7974,"[326536, 7382873]","[3070398104, 3070398104]"
7975,"[326536, 7402157]","[1251101101, 1251101101]"
7976,"[326538, 7383429]","[2830950103, 2830950103]"
7977,"[326538, 7405539]","[1210030101, 1210030103, 1210030101, 1210030103]"
7978,"[326540, 7392593]","[820323101, 820323101]"
7979,"[326540, 7393432]",[821408102]
7980,"[326540, 7397304]","[311392103, 311392103]"
7981,"[326541, 7382965]","[3030408102, 3030408102, 3030408102, 3080010102]"
7982,"[326541, 7399968]","[1241468101, 1241468101, 1241468101, 1241468101, 1241468101, 1241468101, 1241468101, 1241468101, 1241468101]"
7983,"[326542, 7384610]","[2870023101, 2870023101]"
7984,"[326542, 7390286]","[500320101, 500320101]"
7985,"[326543, 7394211]","[951113102, 951113102, 951113102, 951113102]"
7986,"[326544, 7371031]","[2920325105, 2920325105, 2920325105, 2920325105]"
7987,"[326544, 7386096]","[300108101, 300108101, 300108101]"
7988,"[326544, 7394478]","[951136101, 951136101, 951065102, 951065102]"
7989,"[326544, 7395065]",[950726101]
7990,"[326545, 7384145]","[1290023101, 1290023101, 1290023101, 1290023101]"
7991,"[326546, 7382847]","[2890016101, 2890016101]"
7992,"[326546, 7386720]","[3190075101, 3190075101, 3190075101, 3190075101]"
7993,"[326549, 7394964]",[950549102]
7994,"[326550, 7397067]",[1000627101]
7995,"[326551, 7382973]","[761587102, 761587102, 761587102]"
7996,"[326551, 7397696]","[2270044102, 2270044102]"
7997,"[326554, 7390291]","[4991938103, 4991938103]"
7998,"[326555, 7384214]","[3163647102, 3163647102]"
7999,"[326555, 7399922]","[1090075102, 1090075102]"
8000,"[326556, 7360410]","[780556101, 780556101, 780556101, 780556101, 780556101]"
8001,"[326556, 7384159]","[3200018101, 3200018101]"
8002,"[326557, 7393279]","[821324101, 821324101, 821324102]"
8003,"[326558, 7394303]",[4750020102]
8004,"[326559, 7395462]",[950040102]
8005,"[326560, 7403432]","[1251574101, 1251574101, 1251574101, 1251574101]"
8006,"[326562, 7386282]","[871627101, 4421407104, 4421407104, 871627101, 871627101, 871627101]"
8007,"[326563, 7402897]","[1250018101, 1250018101, 1250018102, 1250018102]"
8008,"[326564, 7397557]","[3280618101, 3280618101, 3280618101, 3280618101]"
8009,"[326564, 7397953]","[3260358102, 3260358102]"
8010,"[326564, 7402040]","[1251106101, 1251106101]"
8011,"[326564, 7405966]","[1210338101, 1210338101]"
8012,"[326566, 7373491]","[2910003101, 2910003101, 2910003101, 2910003101]"
8013,"[326568, 7373493]",[2910003104]
8014,"[326568, 7377209]",[2880696102]
8015,"[326568, 7391864]","[2930051102, 2930051102, 2930051102, 2930051102, 2930051102]"
8016,"[326569, 7393338]",[820066102]
8017,"[326569, 7397888]","[4841594102, 540072105, 4841594102, 492064102, 492064102, 1940355103, 3560108101, 540072105, 1940355103]"
8018,"[326572, 7386329]","[3020966102, 3020966102, 3211202101, 3030019104, 2970521105, 3211202101, 2970521105, 3211202101, 3030019104, 3211202101]"
8019,"[326573, 7395997]","[1011265102, 1011265102]"
8020,"[326573, 7402573]","[1250455102, 1250455102, 1250455102, 1250455102]"
8021,"[326575, 7401769]",[1251165102]
8022,"[326576, 7386331]","[990351101, 990351101, 210008108, 210008108]"
8023,"[326576, 7389116]","[3030865102, 3030865102]"
8024,"[326577, 7383406]","[3021189103, 3021189103, 3021189103, 3021189103]"
8025,"[326577, 7398452]","[4390042102, 4390042102, 4390042102, 4390042102]"
8026,"[326578, 7377325]","[2940068101, 2940068101]"
8027,"[326578, 7379812]","[2870437102, 2870437102]"
8028,"[326578, 7384232]","[2981005101, 2981005101]"
8029,"[326581, 7378902]","[2870793101, 2870793101, 2870793101, 2870793101]"
8030,"[326583, 7386358]","[1041428101, 1041428101, 1041428101, 1041428101]"
8031,"[326583, 7398186]",[991158102]
8032,"[326583, 7402312]",[1250452102]
8033,"[326584, 7386344]","[660465102, 660465102, 660465102, 660465102]"
8034,"[326588, 7392362]","[3400464101, 881210102, 3400464101, 3400464101, 3400464101, 3400464101, 881210102, 3400464101]"
8035,"[326589, 7390911]","[1021103101, 1021103101]"
8036,"[326592, 7386380]","[2510659103, 2510659103, 2510659103, 2510659103]"
8037,"[326592, 7390900]","[2980360103, 2980360103, 2980360103, 2980360103, 2000030205, 2000030205, 2980360103, 2980360103]"
8038,"[326592, 7392955]","[820596101, 820596101]"
8039,"[326593, 7392751]","[820458101, 820458101, 820458101, 820458101]"
8040,"[326594, 7385544]","[3010528102, 3010528102]"
8041,"[326595, 7386940]","[3200042101, 3200042101]"
8042,"[326595, 7403197]","[2770359101, 2770359101]"
8043,"[326596, 7390870]","[3170052103, 3170052103]"
8044,"[326596, 7401289]",[1220011101]
8045,"[326597, 7393187]","[3370830102, 1161870101, 3370830102, 640910101, 1161870101, 640910101, 640910101, 3370830102, 3370830102, 1161870101, 640910101, 1161870101]"
8046,"[326598, 7386382]","[2570713102, 2570713102]"
8047,"[326598, 7393279]",[850525102]
8048,"[326598, 7393403]","[960832101, 960832101, 960832101, 960832101]"
8049,"[326598, 7393416]","[821432101, 821432101, 821432101, 821432101, 821432102, 821432102]"
8050,"[326599, 7385444]","[3030067103, 3030067101, 3030067101, 3030067103, 3030067101, 3030067101, 3030067103, 3030067103]"
8051,"[326604, 7377527]","[2870027103, 2870027103]"
8052,"[326605, 7394468]","[950966104, 950966104]"
8053,"[326606, 7375571]",[4190018102]
8054,"[326606, 7384118]","[3050023102, 3021560101, 3021560101, 3163502101, 3163502103, 3163502103, 3050023102, 3163502103, 3163502103]"
8055,"[326607, 7403012]","[1250023101, 1250023101]"
8056,"[326608, 7377578]","[3020489102, 3020489102]"
8057,"[326608, 7392967]","[820596102, 820596102]"
8058,"[326609, 7390838]","[3170388101, 3170388101]"
8059,"[326610, 7382720]","[2870026101, 2870026101, 2870026101]"
8060,"[326611, 7378112]",[2731611103]
8061,"[326611, 7386936]","[3070088101, 3070088101, 3070088101, 3070088101]"
8062,"[326613, 7393345]","[960722103, 960722103, 960722103, 960722103]"
